ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
17866,0,0,134,0,-134
17867,0,0,85,0,-85
17868,0,0,29,0,-29
17869,1,0,19,0,-19
17870,1,0,21,0,-21
17871,0,0,92,0,-92
17872,1,1,111,1214,1103
17873,0,0,33,0,-33
17874,1,1,712,1475,763
17875,0,0,57,0,-57
17876,1,1,323,1930,1607
17877,1,0,2,0,-2
17878,1,0,111,0,-111
17879,0,0,11,0,-11
17880,1,1,228,1798,1570
17881,1,1,800,1338,538
17882,1,0,8,0,-8
17883,0,0,13,0,-13
17884,0,0,124,0,-124
17885,0,0,112,0,-112
17886,1,0,25,0,-25
17887,0,0,73,0,-73
17888,1,0,40,0,-40
17889,1,1,782,1271,489
17890,1,0,7,0,-7
17891,1,1,268,1452,1184
17892,1,0,26,0,-26
17893,1,1,758,1304,546
17894,1,0,39,0,-39
17895,1,0,14,0,-14
17896,0,0,22,0,-22
17897,0,0,62,0,-62
17898,1,0,39,0,-39
17899,1,0,0,0,0
17900,0,0,73,0,-73
17901,1,1,706,1852,1146
17902,1,0,157,0,-157
17903,1,1,457,1844,1387
17904,0,0,50,0,-50
17905,0,0,83,0,-83
17906,1,0,6,0,-6
17907,0,0,11,0,-11
17908,1,1,325,1400,1075
17909,0,0,47,0,-47
17910,0,0,26,0,-26
17911,1,0,22,0,-22
17912,0,0,70,0,-70
17913,1,0,17,0,-17
17914,1,1,47,1296,1249
17915,1,1,1223,1896,673
17916,1,0,40,0,-40
17917,1,0,3,0,-3
17918,0,0,82,0,-82
17919,1,0,58,0,-58
17920,0,0,80,0,-80
17921,0,0,50,0,-50
17922,0,0,28,0,-28
17923,0,0,50,0,-50
17924,1,1,220,1216,996
17925,0,0,5,0,-5
17926,1,1,1027,1311,284
17927,0,0,93,0,-93
17928,1,1,242,1812,1570
17929,1,1,197,1481,1284
17930,0,0,8,0,-8
17931,1,1,302,1347,1045
17932,1,0,5,0,-5
17933,0,0,56,0,-56
17934,1,0,73,0,-73
17935,1,1,320,1283,963
17936,1,1,329,1590,1261
17937,0,0,118,0,-118
17938,0,0,30,0,-30
17939,1,1,157,1652,1495
17940,1,1,1000,1507,507
17941,1,0,1,0,-1
17942,1,0,75,0,-75
17943,1,0,85,0,-85
17944,1,0,65,0,-65
17945,1,0,16,0,-16
17946,0,0,1,0,-1
17947,1,1,234,1324,1090
17948,1,0,62,0,-62
17949,0,0,13,0,-13
17950,0,0,6,0,-6
17951,1,0,213,0,-213
17952,0,0,10,0,-10
17953,1,1,798,1244,446
17954,1,0,25,0,-25
17955,1,1,79,5043,4964
17956,1,1,69,1306,1237
17957,1,0,52,0,-52
17958,0,0,81,0,-81
17959,0,0,41,0,-41
17960,0,0,38,0,-38
17961,1,1,576,1224,648
17962,1,0,26,0,-26
17963,0,0,6,0,-6
17964,0,0,16,0,-16
17965,0,0,71,0,-71
17966,0,0,4,0,-4
17967,0,0,26,0,-26
17968,1,0,42,0,-42
17969,1,0,24,0,-24
17970,1,1,57,1439,1382
17971,0,0,5,0,-5
17972,0,0,224,0,-224
17973,1,0,48,0,-48
17974,1,1,513,1734,1221
17975,1,1,335,1419,1084
17976,1,1,785,1931,1146
17977,1,1,308,1417,1109
17978,0,0,21,0,-21
17979,1,1,712,1286,574
17980,0,0,1,0,-1
17981,1,0,14,0,-14
17982,0,0,89,0,-89
17983,0,0,1,0,-1
17984,0,0,12,0,-12
17985,1,1,447,4719,4272
17986,0,0,61,0,-61
17987,1,1,616,2165,1549
17988,0,0,24,0,-24
17989,0,0,46,0,-46
17990,1,1,220,1249,1029
17991,0,0,63,0,-63
17992,0,0,22,0,-22
17993,1,1,153,1290,1137
17994,0,0,4,0,-4
17995,0,0,24,0,-24
17996,1,0,8,0,-8
17997,1,0,11,0,-11
17998,1,0,157,0,-157
17999,1,0,7,0,-7
18000,0,0,7,0,-7
18001,1,0,38,0,-38
18002,1,1,16,4767,4751
18003,1,1,354,1251,897
18004,1,1,281,1344,1063
18005,0,0,3,0,-3
18006,0,0,23,0,-23
18007,1,1,645,2271,1626
18008,1,1,1005,1652,647
18009,1,0,19,0,-19
18010,1,1,260,2463,2203
18011,1,0,114,0,-114
18012,1,1,210,1569,1359
18013,1,0,104,0,-104
18014,1,1,295,1289,994
18015,0,0,28,0,-28
18016,0,0,29,0,-29
18017,0,0,87,0,-87
18018,1,0,5,0,-5
18019,1,1,234,1330,1096
18020,0,0,4,0,-4
18021,0,0,53,0,-53
18022,0,0,45,0,-45
18023,1,0,13,0,-13
18024,0,0,2,0,-2
18025,0,0,54,0,-54
18026,1,0,0,0,0
18027,1,1,469,1482,1013
18028,1,0,65,0,-65
18029,0,0,83,0,-83
18030,0,0,51,0,-51
18031,0,0,64,0,-64
18032,0,0,83,0,-83
18033,1,1,512,1230,718
18034,0,0,87,0,-87
18035,1,1,536,1306,770
18036,1,0,92,0,-92
18037,1,1,567,1392,825
18038,0,0,44,0,-44
18039,0,0,95,0,-95
18040,1,1,15,1518,1503
18041,1,0,73,0,-73
18042,0,0,90,0,-90
18043,0,0,2,0,-2
18044,0,0,168,0,-168
18045,0,0,6,0,-6
18046,0,0,7,0,-7
18047,1,0,24,0,-24
18048,1,0,19,0,-19
18049,0,0,33,0,-33
18050,0,0,48,0,-48
18051,1,1,919,1359,440
18052,0,0,52,0,-52
18053,1,1,225,2284,2059
18054,1,0,7,0,-7
18055,0,0,93,0,-93
18056,1,0,97,0,-97
18057,1,0,21,0,-21
18058,1,0,18,0,-18
18059,0,0,62,0,-62
18060,1,1,1394,4661,3267
18061,1,1,609,1225,616
18062,1,0,20,0,-20
18063,1,1,876,1859,983
18064,1,1,32,1615,1583
18065,1,1,442,1449,1007
18066,1,1,145,1347,1202
18067,1,1,366,1518,1152
18068,0,0,33,0,-33
18069,1,0,14,0,-14
18070,1,0,41,0,-41
18071,1,1,781,1357,576
18072,1,1,719,1210,491
18073,0,0,3,0,-3
18074,1,1,24,2018,1994
18075,1,1,360,1289,929
18076,0,0,0,0,0
18077,1,0,85,0,-85
18078,0,0,42,0,-42
18079,1,0,124,0,-124
18080,0,0,11,0,-11
18081,0,0,238,0,-238
18082,1,1,275,1694,1419
18083,0,0,6,0,-6
18084,1,1,494,1492,998
18085,1,1,512,1210,698
18086,1,1,147,1486,1339
18087,0,0,79,0,-79
18088,1,0,27,0,-27
18089,1,0,118,0,-118
18090,0,0,193,0,-193
18091,1,0,39,0,-39
18092,0,0,18,0,-18
18093,1,0,67,0,-67
18094,1,0,109,0,-109
18095,0,0,317,0,-317
18096,1,1,321,1695,1374
18097,0,0,18,0,-18
18098,1,0,122,0,-122
18099,0,0,41,0,-41
18100,1,1,204,1623,1419
18101,1,0,36,0,-36
18102,1,0,10,0,-10
18103,1,1,97,1242,1145
18104,0,0,101,0,-101
18105,1,0,45,0,-45
18106,1,0,27,0,-27
18107,1,1,557,1857,1300
18108,0,0,59,0,-59
18109,1,0,44,0,-44
18110,1,0,122,0,-122
18111,1,1,386,2728,2342
18112,0,0,84,0,-84
18113,1,0,3,0,-3
18114,0,0,76,0,-76
18115,1,0,25,0,-25
18116,1,0,49,0,-49
18117,1,1,579,3326,2747
18118,1,1,1287,1523,236
18119,0,0,8,0,-8
18120,0,0,17,0,-17
18121,0,0,3,0,-3
18122,1,1,107,3224,3117
18123,0,0,11,0,-11
18124,0,0,17,0,-17
18125,1,1,667,2367,1700
18126,1,1,62,1212,1150
18127,0,0,35,0,-35
18128,1,1,999,1532,533
18129,1,0,4,0,-4
18130,0,0,75,0,-75
18131,1,0,39,0,-39
18132,0,0,10,0,-10
18133,1,1,325,3816,3491
18134,0,0,15,0,-15
18135,1,0,27,0,-27
18136,0,0,170,0,-170
18137,1,0,29,0,-29
18138,1,1,743,1710,967
18139,1,1,780,1267,487
18140,0,0,41,0,-41
18141,0,0,18,0,-18
18142,0,0,5,0,-5
18143,1,0,9,0,-9
18144,1,1,1779,4109,2330
18145,0,0,71,0,-71
18146,1,0,18,0,-18
18147,0,0,31,0,-31
18148,1,1,1198,1256,58
18149,1,1,640,1406,766
18150,0,0,0,0,0
18151,0,0,31,0,-31
18152,1,0,1,0,-1
18153,0,0,1,0,-1
18154,1,1,181,1592,1411
18155,1,1,268,1289,1021
18156,0,0,155,0,-155
18157,0,0,55,0,-55
18158,0,0,47,0,-47
18159,0,0,67,0,-67
18160,1,1,178,1639,1461
18161,1,0,18,0,-18
18162,1,0,20,0,-20
18163,0,0,37,0,-37
18164,1,0,14,0,-14
18165,1,1,87,1243,1156
18166,1,0,45,0,-45
18167,0,0,15,0,-15
18168,0,0,1,0,-1
18169,1,0,97,0,-97
18170,0,0,20,0,-20
18171,1,1,1829,1392,-437
18172,0,0,3,0,-3
18173,0,0,57,0,-57
18174,1,0,67,0,-67
18175,0,0,31,0,-31
18176,1,1,723,1551,828
18177,1,1,673,1200,527
18178,0,0,17,0,-17
18179,1,1,383,1867,1484
18180,1,0,20,0,-20
18181,0,0,21,0,-21
18182,1,0,12,0,-12
18183,1,1,278,1792,1514
18184,1,0,0,0,0
18185,1,1,1161,2350,1189
18186,1,0,7,0,-7
18187,0,0,61,0,-61
18188,0,0,26,0,-26
18189,1,0,67,0,-67
18190,1,1,253,1343,1090
18191,0,0,5,0,-5
18192,1,1,278,1229,951
18193,1,1,510,1328,818
18194,0,0,44,0,-44
18195,1,1,399,1477,1078
18196,0,0,20,0,-20
18197,1,1,374,1221,847
18198,1,0,43,0,-43
18199,1,0,10,0,-10
18200,1,1,704,1581,877
18201,1,1,200,1297,1097
18202,0,0,168,0,-168
18203,0,0,11,0,-11
18204,1,1,89,1295,1206
18205,1,1,263,1356,1093
18206,0,0,24,0,-24
18207,1,0,44,0,-44
18208,1,0,34,0,-34
18209,0,0,99,0,-99
18210,0,0,98,0,-98
18211,0,0,7,0,-7
18212,0,0,24,0,-24
18213,1,0,8,0,-8
18214,1,1,1399,1238,-161
18215,1,1,586,1335,749
18216,1,1,539,1775,1236
18217,1,1,1384,1383,-1
18218,1,0,87,0,-87
18219,1,0,38,0,-38
18220,0,0,22,0,-22
18221,0,0,18,0,-18
18222,1,0,69,0,-69
18223,1,0,151,0,-151
18224,0,0,52,0,-52
18225,0,0,4,0,-4
18226,1,0,48,0,-48
18227,0,0,18,0,-18
18228,1,1,460,1272,812
18229,0,0,116,0,-116
18230,1,1,72,1288,1216
18231,1,0,43,0,-43
18232,0,0,3,0,-3
18233,1,0,185,0,-185
18234,1,0,38,0,-38
18235,1,0,86,0,-86
18236,1,0,0,0,0
18237,1,0,39,0,-39
18238,1,0,114,0,-114
18239,0,0,0,0,0
18240,1,1,408,1457,1049
18241,1,0,111,0,-111
18242,1,0,60,0,-60
18243,1,0,10,0,-10
18244,1,1,2116,1649,-467
18245,0,0,22,0,-22
18246,1,1,94,2102,2008
18247,1,1,140,1249,1109
18248,1,0,43,0,-43
18249,1,1,189,1294,1105
18250,1,0,6,0,-6
18251,1,1,619,1647,1028
18252,1,1,998,1417,419
18253,0,0,25,0,-25
18254,1,1,457,1807,1350
18255,0,0,0,0,0
18256,1,1,311,1276,965
18257,1,0,15,0,-15
18258,0,0,19,0,-19
18259,1,1,286,1277,991
18260,1,1,1086,1401,315
18261,0,0,4,0,-4
18262,0,0,4,0,-4
18263,1,0,11,0,-11
18264,1,1,83,1545,1462
18265,0,0,2,0,-2
18266,1,0,61,0,-61
18267,1,1,859,1224,365
18268,1,1,307,2364,2057
18269,1,0,97,0,-97
18270,0,0,1,0,-1
18271,1,0,161,0,-161
18272,1,0,130,0,-130
18273,0,0,14,0,-14
18274,1,0,1,0,-1
18275,0,0,52,0,-52
18276,1,1,31,1530,1499
18277,1,0,48,0,-48
18278,0,0,92,0,-92
18279,0,0,109,0,-109
18280,0,0,6,0,-6
18281,0,0,12,0,-12
18282,0,0,29,0,-29
18283,0,0,18,0,-18
18284,1,1,100,1495,1395
18285,1,0,3,0,-3
18286,1,1,179,1423,1244
18287,0,0,14,0,-14
18288,1,1,375,1228,853
18289,1,1,260,1967,1707
18290,1,0,0,0,0
18291,1,0,5,0,-5
18292,1,1,125,1437,1312
18293,0,0,278,0,-278
18294,1,0,16,0,-16
18295,0,0,13,0,-13
18296,0,0,7,0,-7
18297,0,0,81,0,-81
18298,1,0,17,0,-17
18299,1,0,28,0,-28
18300,1,0,32,0,-32
18301,1,0,12,0,-12
18302,1,1,46,1735,1689
18303,1,0,37,0,-37
18304,0,0,54,0,-54
18305,0,0,36,0,-36
18306,1,0,16,0,-16
18307,0,0,46,0,-46
18308,1,0,104,0,-104
18309,1,0,79,0,-79
18310,0,0,124,0,-124
18311,0,0,13,0,-13
18312,0,0,58,0,-58
18313,0,0,103,0,-103
18314,0,0,43,0,-43
18315,0,0,4,0,-4
18316,0,0,4,0,-4
18317,0,0,37,0,-37
18318,1,0,77,0,-77
18319,0,0,7,0,-7
18320,0,0,6,0,-6
18321,0,0,38,0,-38
18322,0,0,15,0,-15
18323,1,1,154,1616,1462
18324,1,0,89,0,-89
18325,0,0,48,0,-48
18326,0,0,13,0,-13
18327,1,0,9,0,-9
18328,0,0,11,0,-11
18329,0,0,72,0,-72
18330,1,1,102,1336,1234
18331,0,0,108,0,-108
18332,1,1,590,1444,854
18333,1,1,704,1294,590
18334,1,0,5,0,-5
18335,1,0,45,0,-45
18336,1,1,42,1215,1173
18337,1,0,109,0,-109
18338,0,0,34,0,-34
18339,1,1,205,1664,1459
18340,0,0,96,0,-96
18341,0,0,62,0,-62
18342,1,1,448,1489,1041
18343,0,0,49,0,-49
18344,1,0,4,0,-4
18345,1,0,52,0,-52
18346,0,0,6,0,-6
18347,0,0,135,0,-135
18348,1,0,36,0,-36
18349,1,1,790,1511,721
18350,1,1,289,1512,1223
18351,1,0,109,0,-109
18352,1,0,31,0,-31
18353,1,0,142,0,-142
18354,0,0,3,0,-3
18355,0,0,121,0,-121
18356,1,0,87,0,-87
18357,1,0,22,0,-22
18358,0,0,94,0,-94
18359,0,0,82,0,-82
18360,1,1,694,1373,679
18361,1,0,6,0,-6
18362,0,0,8,0,-8
18363,1,1,1565,1569,4
18364,1,0,182,0,-182
18365,1,0,145,0,-145
18366,1,0,27,0,-27
18367,1,0,17,0,-17
18368,1,0,96,0,-96
18369,0,0,6,0,-6
18370,1,1,279,1404,1125
18371,0,0,59,0,-59
18372,0,0,0,0,0
18373,0,0,44,0,-44
18374,0,0,9,0,-9
18375,1,0,104,0,-104
18376,1,0,17,0,-17
18377,1,0,72,0,-72
18378,1,0,99,0,-99
18379,1,1,373,1299,926
18380,1,0,3,0,-3
18381,1,1,87,1326,1239
18382,1,1,1516,1507,-9
18383,1,0,2,0,-2
18384,0,0,91,0,-91
18385,1,0,48,0,-48
18386,1,1,365,1489,1124
18387,0,0,13,0,-13
18388,1,0,211,0,-211
18389,0,0,61,0,-61
18390,1,1,322,1512,1190
18391,0,0,7,0,-7
18392,0,0,99,0,-99
18393,1,0,8,0,-8
18394,0,0,20,0,-20
18395,1,0,96,0,-96
18396,0,0,128,0,-128
18397,1,1,359,1284,925
18398,1,0,41,0,-41
18399,1,1,84,3386,3302
18400,1,0,4,0,-4
18401,1,1,2677,1533,-1144
18402,1,0,31,0,-31
18403,1,1,75,1582,1507
18404,1,0,9,0,-9
18405,1,0,0,0,0
18406,0,0,132,0,-132
18407,0,0,44,0,-44
18408,1,0,27,0,-27
18409,1,0,136,0,-136
18410,0,0,40,0,-40
18411,1,0,8,0,-8
18412,0,0,80,0,-80
18413,1,1,2479,1201,-1278
18414,0,0,17,0,-17
18415,1,1,184,1556,1372
18416,1,1,176,1225,1049
18417,0,0,1,0,-1
18418,0,0,20,0,-20
18419,1,1,783,1636,853
18420,0,0,41,0,-41
18421,0,0,115,0,-115
18422,0,0,208,0,-208
18423,0,0,5,0,-5
18424,1,0,39,0,-39
18425,1,1,185,1316,1131
18426,1,1,774,1547,773
18427,0,0,93,0,-93
18428,1,1,53,2373,2320
18429,1,0,22,0,-22
18430,1,1,167,1221,1054
18431,0,0,75,0,-75
18432,1,1,357,1443,1086
18433,1,1,194,1423,1229
18434,1,0,30,0,-30
18435,0,0,44,0,-44
18436,1,1,399,1399,1000
18437,1,1,803,1236,433
18438,1,1,474,1508,1034
18439,0,0,23,0,-23
18440,1,0,49,0,-49
18441,1,1,979,1312,333
18442,1,1,1973,2190,217
18443,1,1,947,1576,629
18444,0,0,110,0,-110
18445,0,0,49,0,-49
18446,0,0,3,0,-3
18447,1,0,12,0,-12
18448,1,1,2356,4907,2551
18449,1,1,3907,1912,-1995
18450,1,0,41,0,-41
18451,1,1,2339,1240,-1099
18452,1,0,17,0,-17
18453,1,1,1673,1494,-179
18454,0,0,157,0,-157
18455,1,0,9,0,-9
18456,1,0,57,0,-57
18457,1,1,1181,1923,742
18458,1,1,494,1250,756
18459,1,0,53,0,-53
18460,1,1,279,1327,1048
18461,1,1,585,1332,747
18462,0,0,21,0,-21
18463,1,1,578,1393,815
18464,1,0,18,0,-18
18465,0,0,94,0,-94
18466,0,0,87,0,-87
18467,1,1,395,1445,1050
18468,0,0,72,0,-72
18469,1,1,639,1234,595
18470,1,0,17,0,-17
18471,0,0,4,0,-4
18472,1,0,6,0,-6
18473,0,0,109,0,-109
18474,0,0,43,0,-43
18475,0,0,24,0,-24
18476,0,0,77,0,-77
18477,1,0,5,0,-5
18478,0,0,113,0,-113
18479,0,0,169,0,-169
18480,0,0,46,0,-46
18481,1,0,15,0,-15
18482,1,1,1300,1345,45
18483,1,1,395,2487,2092
18484,0,0,41,0,-41
18485,1,0,1,0,-1
18486,0,0,64,0,-64
18487,1,1,455,1586,1131
18488,0,0,33,0,-33
18489,0,0,45,0,-45
18490,1,0,16,0,-16
18491,1,1,483,2465,1982
18492,1,1,261,1203,942
18493,1,1,410,1362,952
18494,1,1,149,1212,1063
18495,1,1,533,1359,826
18496,1,0,57,0,-57
18497,1,1,148,1242,1094
18498,1,0,74,0,-74
18499,0,0,61,0,-61
18500,1,1,549,2124,1575
18501,0,0,133,0,-133
18502,0,0,110,0,-110
18503,0,0,9,0,-9
18504,1,0,112,0,-112
18505,0,0,39,0,-39
18506,1,1,217,1381,1164
18507,1,1,255,1564,1309
18508,0,0,32,0,-32
18509,1,0,38,0,-38
18510,1,1,366,1255,889
18511,1,1,97,1360,1263
18512,0,0,26,0,-26
18513,1,0,189,0,-189
18514,1,1,156,1442,1286
18515,1,1,113,1415,1302
18516,0,0,65,0,-65
18517,1,1,865,1235,370
18518,0,0,0,0,0
18519,0,0,55,0,-55
18520,1,0,80,0,-80
18521,1,1,664,1509,845
18522,0,0,8,0,-8
18523,0,0,6,0,-6
18524,1,1,124,1636,1512
18525,1,1,52,1219,1167
18526,0,0,0,0,0
18527,0,0,20,0,-20
18528,1,1,76,1968,1892
18529,0,0,1,0,-1
18530,1,0,11,0,-11
18531,1,0,99,0,-99
18532,0,0,159,0,-159
18533,1,0,87,0,-87
18534,1,0,9,0,-9
18535,0,0,1,0,-1
18536,1,1,392,1531,1139
18537,0,0,14,0,-14
18538,0,0,7,0,-7
18539,1,1,406,1698,1292
18540,1,1,973,1683,710
18541,0,0,11,0,-11
18542,1,0,26,0,-26
18543,0,0,13,0,-13
18544,0,0,23,0,-23
18545,0,0,30,0,-30
18546,1,1,792,1366,574
18547,1,0,6,0,-6
18548,1,1,1933,1209,-724
18549,1,1,2321,1221,-1100
18550,1,0,46,0,-46
18551,1,1,862,1375,513
18552,0,0,97,0,-97
18553,1,1,1758,2723,965
18554,1,1,169,2490,2321
18555,1,0,84,0,-84
18556,1,1,97,1226,1129
18557,1,1,538,1338,800
18558,0,0,120,0,-120
18559,1,1,164,1611,1447
18560,1,1,122,1454,1332
18561,1,1,65,1207,1142
18562,1,0,3,0,-3
18563,0,0,9,0,-9
18564,0,0,104,0,-104
18565,0,0,43,0,-43
18566,0,0,78,0,-78
18567,1,1,496,1396,900
18568,0,0,14,0,-14
18569,1,1,359,1977,1618
18570,1,0,52,0,-52
18571,0,0,7,0,-7
18572,1,0,61,0,-61
18573,1,1,158,2339,2181
18574,0,0,8,0,-8
18575,1,1,454,1363,909
18576,1,1,274,1306,1032
18577,1,1,655,1205,550
18578,0,0,59,0,-59
18579,0,0,28,0,-28
18580,0,0,44,0,-44
18581,1,1,242,1271,1029
18582,1,0,9,0,-9
18583,0,0,25,0,-25
18584,1,0,13,0,-13
18585,0,0,17,0,-17
18586,1,0,33,0,-33
18587,1,1,394,1331,937
18588,1,1,210,1434,1224
18589,1,0,28,0,-28
18590,0,0,1,0,-1
18591,0,0,168,0,-168
18592,1,0,73,0,-73
18593,1,0,37,0,-37
18594,1,0,66,0,-66
18595,0,0,25,0,-25
18596,0,0,22,0,-22
18597,0,0,4,0,-4
18598,1,0,11,0,-11
18599,1,0,15,0,-15
18600,0,0,7,0,-7
18601,0,0,32,0,-32
18602,1,0,5,0,-5
18603,1,1,443,1592,1149
18604,0,0,53,0,-53
18605,0,0,10,0,-10
18606,1,0,68,0,-68
18607,0,0,12,0,-12
18608,1,0,68,0,-68
18609,1,1,401,1388,987
18610,1,1,1633,1588,-45
18611,1,1,269,1419,1150
18612,1,1,990,1403,413
18613,0,0,72,0,-72
18614,1,1,95,1299,1204
18615,0,0,7,0,-7
18616,1,1,31,1478,1447
18617,0,0,30,0,-30
18618,1,0,15,0,-15
18619,1,0,48,0,-48
18620,1,1,303,1410,1107
18621,0,0,34,0,-34
18622,0,0,159,0,-159
18623,1,0,49,0,-49
18624,0,0,45,0,-45
18625,1,0,32,0,-32
18626,1,1,287,1464,1177
18627,1,1,124,1285,1161
18628,1,0,1,0,-1
18629,0,0,45,0,-45
18630,0,0,50,0,-50
18631,1,1,177,1347,1170
18632,1,0,22,0,-22
18633,1,1,191,1331,1140
18634,0,0,5,0,-5
18635,1,0,10,0,-10
18636,1,0,49,0,-49
18637,1,1,395,1234,839
18638,0,0,35,0,-35
18639,0,0,28,0,-28
18640,0,0,139,0,-139
18641,0,0,32,0,-32
18642,0,0,25,0,-25
18643,0,0,16,0,-16
18644,1,0,72,0,-72
18645,1,1,192,1662,1470
18646,1,1,807,1426,619
18647,1,0,3,0,-3
18648,1,1,942,1712,770
18649,0,0,104,0,-104
18650,0,0,3,0,-3
18651,0,0,72,0,-72
18652,0,0,108,0,-108
18653,1,0,32,0,-32
18654,1,0,11,0,-11
18655,0,0,20,0,-20
18656,1,0,22,0,-22
18657,1,1,206,1247,1041
18658,0,0,109,0,-109
18659,1,0,15,0,-15
18660,1,1,657,1339,682
18661,0,0,41,0,-41
18662,1,1,657,1704,1047
18663,0,0,35,0,-35
18664,0,0,9,0,-9
18665,0,0,6,0,-6
18666,0,0,161,0,-161
18667,1,1,113,1627,1514
18668,0,0,49,0,-49
18669,1,0,67,0,-67
18670,1,1,307,1277,970
18671,0,0,74,0,-74
18672,0,0,41,0,-41
18673,1,1,1423,1521,98
18674,0,0,5,0,-5
18675,1,1,298,1478,1180
18676,0,0,97,0,-97
18677,0,0,34,0,-34
18678,0,0,54,0,-54
18679,0,0,20,0,-20
18680,0,0,62,0,-62
18681,1,1,1792,1572,-220
18682,0,0,15,0,-15
18683,1,1,763,3082,2319
18684,1,1,299,1728,1429
18685,1,1,771,1357,586
18686,1,0,27,0,-27
18687,1,0,18,0,-18
18688,0,0,47,0,-47
18689,1,0,39,0,-39
18690,1,0,3,0,-3
18691,1,0,18,0,-18
18692,1,1,123,8896,8773
18693,0,0,144,0,-144
18694,0,0,67,0,-67
18695,1,1,606,1517,911
18696,0,0,35,0,-35
18697,0,0,29,0,-29
18698,0,0,26,0,-26
18699,1,1,291,1481,1190
18700,0,0,12,0,-12
18701,0,0,54,0,-54
18702,0,0,20,0,-20
18703,1,0,102,0,-102
18704,1,0,4,0,-4
18705,1,1,348,1987,1639
18706,1,0,82,0,-82
18707,0,0,44,0,-44
18708,0,0,16,0,-16
18709,1,1,108,1512,1404
18710,1,1,69,1619,1550
18711,0,0,33,0,-33
18712,0,0,46,0,-46
18713,0,0,18,0,-18
18714,1,1,24,1575,1551
18715,1,0,15,0,-15
18716,0,0,0,0,0
18717,1,1,186,1889,1703
18718,0,0,30,0,-30
18719,1,1,581,2452,1871
18720,0,0,24,0,-24
18721,1,1,1259,2212,953
18722,0,0,18,0,-18
18723,0,0,23,0,-23
18724,1,1,153,1469,1316
18725,0,0,102,0,-102
18726,0,0,125,0,-125
18727,1,0,69,0,-69
18728,1,1,204,1246,1042
18729,1,1,172,1242,1070
18730,1,1,417,1653,1236
18731,0,0,9,0,-9
18732,1,0,14,0,-14
18733,1,0,124,0,-124
18734,1,0,83,0,-83
18735,1,1,257,1293,1036
18736,1,0,57,0,-57
18737,1,1,333,1807,1474
18738,1,1,702,1806,1104
18739,1,1,865,1612,747
18740,1,1,273,1641,1368
18741,1,1,105,1274,1169
18742,0,0,45,0,-45
18743,0,0,233,0,-233
18744,0,0,113,0,-113
18745,1,0,14,0,-14
18746,0,0,87,0,-87
18747,1,1,332,1938,1606
18748,0,0,25,0,-25
18749,1,0,0,0,0
18750,1,1,110,1270,1160
18751,0,0,15,0,-15
18752,1,0,87,0,-87
18753,1,0,14,0,-14
18754,1,1,262,1376,1114
18755,0,0,34,0,-34
18756,1,0,22,0,-22
18757,0,0,34,0,-34
18758,1,0,13,0,-13
18759,0,0,7,0,-7
18760,1,1,95,2170,2075
18761,1,1,352,1234,882
18762,0,0,12,0,-12
18763,1,1,201,1251,1050
18764,1,1,350,1451,1101
18765,1,1,1111,1239,128
18766,0,0,8,0,-8
18767,0,0,141,0,-141
18768,0,0,34,0,-34
18769,0,0,24,0,-24
18770,1,0,22,0,-22
18771,1,0,17,0,-17
18772,1,1,138,1296,1158
18773,1,1,527,1253,726
18774,1,1,55,1801,1746
18775,0,0,24,0,-24
18776,1,0,124,0,-124
18777,0,0,35,0,-35
18778,0,0,13,0,-13
18779,1,0,14,0,-14
18780,1,1,148,1303,1155
18781,0,0,61,0,-61
18782,1,0,107,0,-107
18783,0,0,21,0,-21
18784,0,0,135,0,-135
18785,1,1,659,1335,676
18786,1,1,116,1322,1206
18787,1,1,27,1454,1427
18788,1,1,541,1319,778
18789,0,0,4,0,-4
18790,1,1,97,3050,2953
18791,1,0,31,0,-31
18792,0,0,9,0,-9
18793,1,1,512,1237,725
18794,1,1,162,2210,2048
18795,1,1,406,1752,1346
18796,1,1,516,1604,1088
18797,1,0,0,0,0
18798,1,1,214,1331,1117
18799,0,0,32,0,-32
18800,1,1,295,1290,995
18801,1,1,64,1360,1296
18802,1,0,42,0,-42
18803,1,0,50,0,-50
18804,0,0,61,0,-61
18805,1,1,192,1442,1250
18806,0,0,5,0,-5
18807,1,1,1447,1356,-91
18808,1,1,254,1256,1002
18809,0,0,16,0,-16
18810,0,0,70,0,-70
18811,0,0,90,0,-90
18812,1,0,10,0,-10
18813,1,0,37,0,-37
18814,0,0,6,0,-6
18815,1,1,314,1235,921
18816,1,0,17,0,-17
18817,0,0,94,0,-94
18818,1,1,199,1510,1311
18819,1,0,17,0,-17
18820,1,0,76,0,-76
18821,0,0,63,0,-63
18822,0,0,104,0,-104
18823,1,1,412,1446,1034
18824,1,1,211,3219,3008
18825,1,1,575,1298,723
18826,0,0,17,0,-17
18827,1,1,305,2074,1769
18828,1,1,34,1241,1207
18829,0,0,105,0,-105
18830,1,0,14,0,-14
18831,0,0,155,0,-155
18832,1,0,171,0,-171
18833,0,0,26,0,-26
18834,0,0,111,0,-111
18835,0,0,68,0,-68
18836,0,0,7,0,-7
18837,1,0,23,0,-23
18838,0,0,119,0,-119
18839,0,0,27,0,-27
18840,0,0,51,0,-51
18841,1,0,6,0,-6
18842,1,0,16,0,-16
18843,1,1,558,1332,774
18844,0,0,20,0,-20
18845,0,0,83,0,-83
18846,1,1,35,2391,2356
