ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
21951,1,0,41,0,-41
21952,0,0,29,0,-29
21953,0,0,106,0,-106
21954,1,0,9,0,-9
21955,1,1,1024,1533,509
21956,1,1,162,1219,1057
21957,1,1,103,1623,1520
21958,0,0,34,0,-34
21959,1,1,763,1917,1154
21960,0,0,39,0,-39
21961,1,1,43,1310,1267
21962,0,0,5,0,-5
21963,1,0,10,0,-10
21964,0,0,25,0,-25
21965,1,0,46,0,-46
21966,0,0,3,0,-3
21967,0,0,85,0,-85
21968,1,1,527,1352,825
21969,1,0,22,0,-22
21970,1,0,80,0,-80
21971,1,0,5,0,-5
21972,1,1,1006,1443,437
21973,0,0,15,0,-15
21974,1,0,61,0,-61
21975,1,1,484,4002,3518
21976,0,0,80,0,-80
21977,0,0,74,0,-74
21978,1,1,119,1367,1248
21979,1,1,161,1213,1052
21980,1,0,165,0,-165
21981,1,1,249,1402,1153
21982,1,0,48,0,-48
21983,1,0,5,0,-5
21984,1,0,63,0,-63
21985,0,0,105,0,-105
21986,1,0,28,0,-28
21987,0,0,7,0,-7
21988,0,0,26,0,-26
21989,1,0,51,0,-51
21990,1,1,272,2185,1913
21991,0,0,129,0,-129
21992,0,0,2,0,-2
21993,1,1,846,1272,426
21994,0,0,49,0,-49
21995,1,0,90,0,-90
21996,1,0,9,0,-9
21997,1,0,121,0,-121
21998,1,0,82,0,-82
21999,1,0,25,0,-25
22000,1,1,61,1353,1292
22001,1,0,30,0,-30
22002,0,0,32,0,-32
22003,1,1,894,3432,2538
22004,0,0,116,0,-116
22005,1,1,141,2024,1883
22006,0,0,86,0,-86
22007,1,0,82,0,-82
22008,1,0,57,0,-57
22009,1,0,74,0,-74
22010,1,1,419,4077,3658
22011,1,1,500,1582,1082
22012,1,1,327,1393,1066
22013,0,0,22,0,-22
22014,1,1,203,1726,1523
22015,1,1,898,1276,378
22016,1,1,649,1505,856
22017,0,0,40,0,-40
22018,1,0,68,0,-68
22019,1,0,31,0,-31
22020,1,1,131,1847,1716
22021,0,0,4,0,-4
22022,1,0,11,0,-11
22023,1,1,119,1329,1210
22024,1,1,208,1323,1115
22025,1,0,182,0,-182
22026,1,1,179,2130,1951
22027,1,0,66,0,-66
22028,0,0,22,0,-22
22029,1,0,2,0,-2
22030,1,0,123,0,-123
22031,1,0,4,0,-4
22032,0,0,136,0,-136
22033,1,1,234,1200,966
22034,1,0,51,0,-51
22035,1,0,5,0,-5
22036,0,0,41,0,-41
22037,0,0,20,0,-20
22038,1,0,6,0,-6
22039,1,0,57,0,-57
22040,0,0,12,0,-12
22041,1,1,1026,1409,383
22042,1,1,54,1610,1556
22043,0,0,29,0,-29
22044,1,0,3,0,-3
22045,1,0,35,0,-35
22046,1,0,14,0,-14
22047,1,1,130,1312,1182
22048,1,1,1428,1552,124
22049,1,1,1347,1219,-128
22050,1,1,531,1313,782
22051,1,0,40,0,-40
22052,0,0,8,0,-8
22053,1,1,1374,1291,-83
22054,0,0,16,0,-16
22055,0,0,50,0,-50
22056,1,1,615,1222,607
22057,1,1,239,1213,974
22058,1,1,1402,1762,360
22059,1,0,14,0,-14
22060,0,0,12,0,-12
22061,1,1,358,1220,862
22062,1,1,605,1354,749
22063,1,1,582,1573,991
22064,0,0,132,0,-132
22065,1,1,113,1631,1518
22066,1,1,1199,1961,762
22067,0,0,36,0,-36
22068,0,0,5,0,-5
22069,1,0,21,0,-21
22070,1,1,1286,1332,46
22071,1,1,86,1219,1133
22072,1,1,327,1676,1349
22073,1,1,1273,1413,140
22074,1,0,37,0,-37
22075,1,0,46,0,-46
22076,1,0,39,0,-39
22077,0,0,52,0,-52
22078,1,1,1559,7079,5520
22079,0,0,83,0,-83
22080,0,0,74,0,-74
22081,0,0,14,0,-14
22082,1,1,103,1485,1382
22083,1,1,367,1321,954
22084,1,1,333,1552,1219
22085,1,1,363,1234,871
22086,1,0,4,0,-4
22087,0,0,3,0,-3
22088,1,0,148,0,-148
22089,1,1,1653,1848,195
22090,0,0,17,0,-17
22091,1,0,116,0,-116
22092,1,0,3,0,-3
22093,1,0,5,0,-5
22094,0,0,20,0,-20
22095,1,1,417,1542,1125
22096,1,1,542,2733,2191
22097,0,0,87,0,-87
22098,1,1,402,4185,3783
22099,0,0,53,0,-53
22100,1,1,796,1364,568
22101,1,0,71,0,-71
22102,1,0,18,0,-18
22103,1,0,36,0,-36
22104,0,0,4,0,-4
22105,1,0,4,0,-4
22106,0,0,15,0,-15
22107,1,0,130,0,-130
22108,1,1,244,1974,1730
22109,0,0,2,0,-2
22110,0,0,5,0,-5
22111,1,1,214,1625,1411
22112,1,0,68,0,-68
22113,1,1,13,1466,1453
22114,1,0,115,0,-115
22115,0,0,9,0,-9
22116,1,0,35,0,-35
22117,0,0,14,0,-14
22118,1,0,80,0,-80
22119,0,0,52,0,-52
22120,0,0,8,0,-8
22121,1,1,181,1866,1685
22122,1,0,4,0,-4
22123,0,0,3,0,-3
22124,0,0,39,0,-39
22125,1,0,77,0,-77
22126,0,0,4,0,-4
22127,1,0,27,0,-27
22128,0,0,2,0,-2
22129,1,1,649,1706,1057
22130,0,0,3,0,-3
22131,0,0,44,0,-44
22132,1,1,178,1419,1241
22133,1,1,49,1318,1269
22134,1,0,0,0,0
22135,1,0,84,0,-84
22136,0,0,25,0,-25
22137,1,0,19,0,-19
22138,1,1,370,1377,1007
22139,0,0,46,0,-46
22140,0,0,120,0,-120
22141,0,0,64,0,-64
22142,1,1,143,1332,1189
22143,1,0,27,0,-27
22144,0,0,133,0,-133
22145,1,1,1114,1316,202
22146,1,1,747,1923,1176
22147,0,0,41,0,-41
22148,1,0,13,0,-13
22149,1,0,16,0,-16
22150,1,0,59,0,-59
22151,0,0,43,0,-43
22152,0,0,1,0,-1
22153,1,1,408,1471,1063
22154,1,1,575,1624,1049
22155,1,0,4,0,-4
22156,0,0,5,0,-5
22157,0,0,23,0,-23
22158,0,0,255,0,-255
22159,1,1,757,1304,547
22160,1,0,45,0,-45
22161,0,0,13,0,-13
22162,0,0,9,0,-9
22163,0,0,67,0,-67
22164,0,0,59,0,-59
22165,0,0,49,0,-49
22166,1,1,1654,1225,-429
22167,0,0,12,0,-12
22168,0,0,13,0,-13
22169,1,1,741,5351,4610
22170,1,0,15,0,-15
22171,1,1,794,1715,921
22172,1,0,28,0,-28
22173,1,0,27,0,-27
22174,1,0,67,0,-67
22175,1,0,5,0,-5
22176,1,1,377,1933,1556
22177,0,0,30,0,-30
22178,0,0,179,0,-179
22179,1,0,0,0,0
22180,1,0,55,0,-55
22181,1,0,85,0,-85
22182,1,1,143,2049,1906
22183,1,1,1277,1841,564
22184,1,1,280,1246,966
22185,1,1,253,1412,1159
22186,1,0,81,0,-81
22187,1,1,1471,1853,382
22188,0,0,11,0,-11
22189,1,1,272,1263,991
22190,0,0,25,0,-25
22191,1,1,342,1235,893
22192,0,0,173,0,-173
22193,0,0,3,0,-3
22194,1,1,1807,1621,-186
22195,0,0,24,0,-24
22196,1,0,10,0,-10
22197,1,1,237,1457,1220
22198,1,1,207,1673,1466
22199,0,0,27,0,-27
22200,1,1,816,2071,1255
22201,1,0,40,0,-40
22202,1,0,73,0,-73
22203,1,0,45,0,-45
22204,1,0,2,0,-2
22205,0,0,16,0,-16
22206,1,0,23,0,-23
22207,1,1,197,1861,1664
22208,0,0,19,0,-19
22209,1,1,1879,1838,-41
22210,1,0,73,0,-73
22211,1,1,564,1452,888
22212,1,1,605,1636,1031
22213,0,0,50,0,-50
22214,1,0,71,0,-71
22215,0,0,14,0,-14
22216,1,0,34,0,-34
22217,1,1,262,3184,2922
22218,0,0,48,0,-48
22219,0,0,18,0,-18
22220,0,0,3,0,-3
22221,1,0,14,0,-14
22222,1,1,36,1480,1444
22223,1,1,340,1468,1128
22224,1,0,9,0,-9
22225,1,0,20,0,-20
22226,1,1,541,1320,779
22227,1,0,25,0,-25
22228,1,1,1970,1393,-577
22229,0,0,95,0,-95
22230,0,0,5,0,-5
22231,0,0,39,0,-39
22232,0,0,10,0,-10
22233,1,0,37,0,-37
22234,0,0,6,0,-6
22235,1,0,110,0,-110
22236,0,0,25,0,-25
22237,0,0,22,0,-22
22238,1,0,22,0,-22
22239,0,0,69,0,-69
22240,0,0,197,0,-197
22241,1,1,219,1218,999
22242,1,0,28,0,-28
22243,0,0,6,0,-6
22244,0,0,36,0,-36
22245,1,0,4,0,-4
22246,1,1,1763,1940,177
22247,0,0,84,0,-84
22248,1,0,33,0,-33
22249,0,0,68,0,-68
22250,1,0,26,0,-26
22251,0,0,47,0,-47
22252,0,0,10,0,-10
22253,1,0,16,0,-16
22254,1,1,758,1250,492
22255,0,0,227,0,-227
22256,1,0,41,0,-41
22257,0,0,6,0,-6
22258,0,0,7,0,-7
22259,0,0,14,0,-14
22260,1,0,29,0,-29
22261,0,0,12,0,-12
22262,1,1,129,1853,1724
22263,1,0,84,0,-84
22264,1,1,686,1440,754
22265,1,1,1122,1338,216
22266,1,0,26,0,-26
22267,0,0,51,0,-51
22268,1,0,7,0,-7
22269,0,0,16,0,-16
22270,1,1,228,1550,1322
22271,0,0,3,0,-3
22272,1,0,41,0,-41
22273,0,0,53,0,-53
22274,1,1,96,1258,1162
22275,1,0,40,0,-40
22276,1,0,11,0,-11
22277,1,1,194,1315,1121
22278,1,0,3,0,-3
22279,1,1,1565,1427,-138
22280,0,0,29,0,-29
22281,1,0,108,0,-108
22282,0,0,69,0,-69
22283,1,1,169,2352,2183
22284,0,0,10,0,-10
22285,1,0,36,0,-36
22286,1,1,540,1391,851
22287,1,0,4,0,-4
22288,0,0,12,0,-12
22289,0,0,159,0,-159
22290,1,0,30,0,-30
22291,1,0,21,0,-21
22292,1,0,168,0,-168
22293,0,0,23,0,-23
22294,0,0,2,0,-2
22295,1,0,91,0,-91
22296,1,1,343,1242,899
22297,1,0,22,0,-22
22298,0,0,57,0,-57
22299,1,0,30,0,-30
22300,1,0,83,0,-83
22301,1,0,20,0,-20
22302,0,0,80,0,-80
22303,0,0,18,0,-18
22304,0,0,28,0,-28
22305,1,1,137,1205,1068
22306,0,0,16,0,-16
22307,0,0,8,0,-8
22308,1,0,19,0,-19
22309,0,0,66,0,-66
22310,0,0,11,0,-11
22311,1,0,99,0,-99
22312,1,0,42,0,-42
22313,0,0,33,0,-33
22314,1,1,228,1407,1179
22315,1,0,68,0,-68
22316,0,0,126,0,-126
22317,0,0,44,0,-44
22318,1,0,32,0,-32
22319,1,1,404,1253,849
22320,1,0,54,0,-54
22321,0,0,45,0,-45
22322,0,0,46,0,-46
22323,1,1,127,1363,1236
22324,0,0,159,0,-159
22325,1,0,18,0,-18
22326,1,0,175,0,-175
22327,0,0,80,0,-80
22328,0,0,6,0,-6
22329,1,0,10,0,-10
22330,0,0,25,0,-25
22331,0,0,0,0,0
22332,0,0,23,0,-23
22333,0,0,26,0,-26
22334,0,0,31,0,-31
22335,1,1,367,1644,1277
22336,1,1,293,1987,1694
22337,1,1,230,1286,1056
22338,0,0,37,0,-37
22339,1,0,71,0,-71
22340,1,1,727,1311,584
22341,1,1,808,1888,1080
22342,0,0,6,0,-6
22343,0,0,8,0,-8
22344,0,0,6,0,-6
22345,0,0,75,0,-75
22346,1,1,133,1617,1484
22347,0,0,56,0,-56
22348,1,0,115,0,-115
22349,0,0,44,0,-44
22350,1,0,19,0,-19
22351,0,0,4,0,-4
22352,1,0,27,0,-27
22353,1,1,92,1257,1165
22354,0,0,33,0,-33
22355,0,0,9,0,-9
22356,0,0,9,0,-9
22357,0,0,10,0,-10
22358,0,0,16,0,-16
22359,0,0,19,0,-19
22360,0,0,82,0,-82
22361,0,0,30,0,-30
22362,0,0,1,0,-1
22363,0,0,84,0,-84
22364,0,0,47,0,-47
22365,0,0,67,0,-67
22366,0,0,12,0,-12
22367,1,1,58,1332,1274
22368,1,0,76,0,-76
22369,0,0,7,0,-7
22370,0,0,17,0,-17
22371,1,1,1552,1943,391
22372,0,0,135,0,-135
22373,1,0,125,0,-125
22374,1,1,558,1274,716
22375,1,0,69,0,-69
22376,0,0,194,0,-194
22377,1,0,202,0,-202
22378,1,1,849,1403,554
22379,1,0,86,0,-86
22380,0,0,80,0,-80
22381,1,1,140,3171,3031
22382,1,1,115,1243,1128
22383,1,0,18,0,-18
22384,0,0,9,0,-9
22385,0,0,10,0,-10
22386,1,1,1702,1517,-185
22387,1,1,757,1257,500
22388,1,0,87,0,-87
22389,0,0,11,0,-11
22390,1,0,12,0,-12
22391,0,0,81,0,-81
22392,1,1,224,1711,1487
22393,0,0,15,0,-15
22394,1,1,400,1571,1171
22395,0,0,54,0,-54
22396,0,0,44,0,-44
22397,1,0,56,0,-56
22398,0,0,35,0,-35
22399,1,1,868,1355,487
22400,1,0,69,0,-69
22401,0,0,2,0,-2
22402,1,0,22,0,-22
22403,0,0,22,0,-22
22404,1,1,167,1218,1051
22405,0,0,8,0,-8
22406,0,0,52,0,-52
22407,1,0,96,0,-96
22408,1,0,49,0,-49
22409,0,0,100,0,-100
22410,1,0,34,0,-34
22411,0,0,82,0,-82
22412,0,0,60,0,-60
22413,0,0,24,0,-24
22414,1,1,676,1628,952
22415,1,1,1323,2063,740
22416,0,0,3,0,-3
22417,1,0,159,0,-159
22418,1,1,1103,1798,695
22419,0,0,26,0,-26
22420,0,0,54,0,-54
22421,0,0,10,0,-10
22422,1,1,155,1300,1145
22423,1,1,111,2536,2425
22424,0,0,108,0,-108
22425,0,0,13,0,-13
22426,1,1,260,1894,1634
22427,1,1,1049,1275,226
22428,1,1,1121,1300,179
22429,1,0,98,0,-98
22430,1,0,13,0,-13
22431,1,0,27,0,-27
22432,0,0,21,0,-21
22433,1,0,5,0,-5
22434,0,0,6,0,-6
22435,1,0,3,0,-3
22436,1,1,388,1504,1116
22437,1,0,102,0,-102
22438,0,0,8,0,-8
22439,0,0,9,0,-9
22440,0,0,25,0,-25
22441,1,1,180,1336,1156
22442,1,1,180,2223,2043
22443,0,0,30,0,-30
22444,0,0,24,0,-24
22445,0,0,82,0,-82
22446,1,1,482,1453,971
22447,0,0,66,0,-66
22448,0,0,17,0,-17
22449,1,0,9,0,-9
22450,1,0,31,0,-31
22451,1,0,28,0,-28
22452,1,0,22,0,-22
22453,0,0,21,0,-21
22454,1,0,4,0,-4
22455,1,0,65,0,-65
22456,0,0,34,0,-34
22457,1,1,107,1342,1235
22458,1,1,2446,1721,-725
22459,0,0,4,0,-4
22460,1,0,14,0,-14
22461,1,0,35,0,-35
22462,1,1,212,1602,1390
22463,0,0,83,0,-83
22464,1,1,33,1487,1454
22465,1,0,10,0,-10
22466,0,0,72,0,-72
22467,1,1,1148,1320,172
22468,0,0,1,0,-1
22469,0,0,6,0,-6
22470,1,1,340,1227,887
22471,1,0,25,0,-25
22472,0,0,16,0,-16
22473,1,1,476,1643,1167
22474,0,0,65,0,-65
22475,0,0,0,0,0
22476,0,0,8,0,-8
22477,1,1,1173,1321,148
22478,1,0,57,0,-57
22479,1,1,262,1741,1479
22480,1,1,222,1804,1582
22481,0,0,13,0,-13
22482,1,1,1550,1278,-272
22483,1,0,60,0,-60
22484,0,0,126,0,-126
22485,1,1,1704,1235,-469
22486,1,1,534,1547,1013
22487,1,0,13,0,-13
22488,1,0,125,0,-125
22489,1,0,9,0,-9
22490,0,0,82,0,-82
22491,1,1,55,2274,2219
22492,0,0,24,0,-24
22493,1,0,101,0,-101
22494,1,0,31,0,-31
22495,1,0,2,0,-2
22496,0,0,19,0,-19
22497,1,1,1558,1249,-309
22498,1,1,335,1311,976
22499,0,0,127,0,-127
22500,0,0,97,0,-97
22501,1,0,102,0,-102
22502,0,0,36,0,-36
22503,1,0,5,0,-5
22504,0,0,38,0,-38
22505,0,0,51,0,-51
22506,0,0,52,0,-52
22507,1,0,26,0,-26
22508,1,1,195,1225,1030
22509,1,1,1036,1279,243
22510,1,0,67,0,-67
22511,1,0,100,0,-100
22512,1,1,689,1397,708
22513,1,0,38,0,-38
22514,1,0,42,0,-42
22515,1,1,1244,1398,154
22516,1,0,41,0,-41
22517,1,0,66,0,-66
22518,0,0,2,0,-2
22519,0,0,106,0,-106
22520,0,0,12,0,-12
22521,1,0,5,0,-5
22522,0,0,18,0,-18
22523,1,1,756,1364,608
22524,1,1,97,1265,1168
22525,1,0,25,0,-25
22526,1,1,3920,1731,-2189
22527,1,0,33,0,-33
22528,0,0,93,0,-93
22529,1,1,262,1331,1069
22530,1,0,23,0,-23
22531,1,1,256,1321,1065
22532,1,1,296,1603,1307
22533,0,0,8,0,-8
22534,1,0,25,0,-25
22535,0,0,7,0,-7
22536,0,0,25,0,-25
22537,1,0,83,0,-83
22538,1,0,43,0,-43
22539,1,1,957,1675,718
22540,1,0,39,0,-39
22541,1,1,325,1664,1339
22542,0,0,2,0,-2
22543,1,0,13,0,-13
22544,1,0,50,0,-50
22545,1,0,0,0,0
22546,0,0,73,0,-73
22547,0,0,45,0,-45
22548,1,1,788,1386,598
22549,1,0,1,0,-1
22550,0,0,97,0,-97
22551,0,0,10,0,-10
22552,0,0,65,0,-65
22553,0,0,12,0,-12
22554,0,0,16,0,-16
22555,1,0,99,0,-99
22556,1,1,1739,1935,196
22557,1,1,21,1825,1804
22558,1,0,6,0,-6
22559,1,1,282,1235,953
22560,1,0,57,0,-57
22561,1,1,585,1388,803
22562,1,1,172,1518,1346
22563,1,0,99,0,-99
22564,1,0,105,0,-105
22565,1,0,1,0,-1
22566,1,0,36,0,-36
22567,0,0,19,0,-19
22568,0,0,4,0,-4
22569,0,0,6,0,-6
22570,1,1,1363,1330,-33
22571,0,0,14,0,-14
22572,1,1,1183,1880,697
22573,1,0,23,0,-23
22574,0,0,70,0,-70
22575,1,1,793,1200,407
22576,0,0,10,0,-10
22577,1,1,618,1563,945
22578,0,0,19,0,-19
22579,1,1,229,1262,1033
22580,1,1,243,1466,1223
22581,0,0,52,0,-52
22582,1,0,82,0,-82
22583,0,0,15,0,-15
22584,1,0,27,0,-27
22585,0,0,5,0,-5
22586,0,0,16,0,-16
22587,0,0,46,0,-46
22588,0,0,88,0,-88
22589,1,0,19,0,-19
22590,1,1,698,1637,939
22591,0,0,4,0,-4
22592,1,1,45,1265,1220
22593,1,1,184,1887,1703
22594,1,0,146,0,-146
22595,1,0,9,0,-9
22596,1,1,641,1304,663
22597,1,1,1204,1310,106
22598,0,0,3,0,-3
22599,1,1,842,8495,7653
22600,0,0,41,0,-41
22601,1,0,37,0,-37
22602,1,1,142,1327,1185
22603,1,0,32,0,-32
22604,1,1,43,1452,1409
22605,1,0,2,0,-2
22606,0,0,174,0,-174
22607,1,1,517,1580,1063
22608,0,0,71,0,-71
22609,0,0,115,0,-115
22610,0,0,3,0,-3
22611,0,0,139,0,-139
22612,0,0,8,0,-8
22613,1,1,230,1269,1039
22614,1,1,985,1684,699
22615,1,1,1370,1257,-113
22616,1,1,491,1830,1339
22617,1,0,21,0,-21
22618,0,0,15,0,-15
22619,1,0,27,0,-27
22620,1,0,74,0,-74
22621,0,0,10,0,-10
22622,0,0,24,0,-24
22623,0,0,20,0,-20
22624,0,0,68,0,-68
22625,1,0,91,0,-91
22626,1,1,333,2286,1953
22627,1,0,121,0,-121
22628,1,1,245,1266,1021
22629,0,0,7,0,-7
22630,1,0,46,0,-46
22631,1,0,31,0,-31
22632,1,1,233,1200,967
22633,0,0,87,0,-87
22634,1,1,256,1918,1662
22635,1,0,25,0,-25
22636,0,0,12,0,-12
22637,0,0,181,0,-181
22638,1,1,507,1773,1266
22639,0,0,87,0,-87
22640,0,0,390,0,-390
22641,1,0,8,0,-8
22642,0,0,39,0,-39
22643,0,0,15,0,-15
22644,0,0,103,0,-103
22645,0,0,123,0,-123
22646,1,1,340,1210,870
22647,1,0,8,0,-8
22648,0,0,13,0,-13
22649,1,0,38,0,-38
22650,0,0,18,0,-18
22651,1,0,116,0,-116
22652,1,1,134,2116,1982
22653,0,0,72,0,-72
22654,0,0,5,0,-5
22655,1,0,3,0,-3
22656,0,0,130,0,-130
22657,1,1,59,1541,1482
22658,0,0,16,0,-16
22659,0,0,5,0,-5
22660,1,0,14,0,-14
22661,0,0,45,0,-45
22662,1,1,345,1962,1617
22663,1,1,164,1321,1157
22664,0,0,6,0,-6
22665,1,1,1149,1962,813
22666,0,0,72,0,-72
22667,0,0,32,0,-32
22668,0,0,16,0,-16
22669,1,1,271,1299,1028
22670,0,0,36,0,-36
22671,1,1,260,1349,1089
22672,1,0,24,0,-24
22673,0,0,21,0,-21
22674,1,0,4,0,-4
22675,1,0,21,0,-21
22676,1,1,72,1338,1266
22677,1,1,504,1416,912
22678,0,0,4,0,-4
22679,0,0,82,0,-82
22680,1,0,6,0,-6
22681,0,0,5,0,-5
22682,1,1,71,1299,1228
22683,1,0,1,0,-1
22684,0,0,41,0,-41
22685,0,0,15,0,-15
22686,0,0,42,0,-42
22687,0,0,75,0,-75
22688,1,0,36,0,-36
22689,1,0,22,0,-22
22690,1,0,17,0,-17
22691,1,1,1376,2899,1523
22692,1,1,769,1658,889
22693,1,0,46,0,-46
22694,0,0,7,0,-7
22695,0,0,107,0,-107
22696,1,0,5,0,-5
22697,1,1,430,1290,860
22698,1,1,214,1254,1040
22699,1,0,11,0,-11
22700,1,1,158,1770,1612
22701,1,0,49,0,-49
22702,1,0,10,0,-10
22703,0,0,209,0,-209
22704,0,0,16,0,-16
22705,1,0,46,0,-46
22706,1,1,256,1238,982
22707,1,0,85,0,-85
22708,1,1,70,1408,1338
22709,0,0,8,0,-8
22710,1,1,888,1533,645
22711,0,0,33,0,-33
22712,1,0,20,0,-20
22713,0,0,84,0,-84
22714,0,0,6,0,-6
22715,1,1,614,1506,892
22716,1,1,686,1275,589
22717,1,0,5,0,-5
22718,1,1,716,1345,629
22719,1,1,695,1480,785
22720,1,0,44,0,-44
22721,1,1,433,1675,1242
22722,1,0,95,0,-95
22723,1,0,56,0,-56
22724,1,0,54,0,-54
22725,1,1,1129,1208,79
22726,0,0,4,0,-4
22727,0,0,182,0,-182
22728,1,0,54,0,-54
22729,0,0,27,0,-27
22730,0,0,58,0,-58
22731,0,0,90,0,-90
22732,0,0,11,0,-11
22733,1,0,52,0,-52
22734,1,1,535,1684,1149
22735,1,1,603,1247,644
22736,0,0,36,0,-36
22737,1,1,2068,2474,406
22738,1,0,21,0,-21
22739,1,0,32,0,-32
22740,0,0,8,0,-8
22741,1,1,343,1350,1007
22742,0,0,14,0,-14
22743,1,0,47,0,-47
22744,1,1,185,1230,1045
22745,1,0,14,0,-14
22746,1,1,1160,1539,379
22747,1,1,935,2263,1328
22748,1,1,529,1453,924
22749,0,0,115,0,-115
22750,1,0,19,0,-19
22751,1,1,975,1219,244
22752,1,0,9,0,-9
22753,0,0,5,0,-5
22754,0,0,55,0,-55
22755,0,0,42,0,-42
22756,0,0,1,0,-1
22757,1,1,357,1288,931
22758,1,0,51,0,-51
22759,1,1,674,1536,862
22760,0,0,33,0,-33
22761,0,0,102,0,-102
22762,0,0,74,0,-74
22763,0,0,12,0,-12
22764,1,1,1070,2748,1678
22765,1,0,12,0,-12
22766,0,0,13,0,-13
22767,1,0,9,0,-9
22768,1,0,5,0,-5
22769,0,0,2,0,-2
22770,1,1,973,1254,281
22771,0,0,64,0,-64
22772,1,0,9,0,-9
22773,1,1,187,1262,1075
22774,0,0,30,0,-30
22775,0,0,29,0,-29
22776,0,0,7,0,-7
22777,1,1,140,1505,1365
22778,0,0,146,0,-146
22779,1,0,217,0,-217
22780,0,0,147,0,-147
22781,0,0,65,0,-65
22782,0,0,65,0,-65
22783,1,0,126,0,-126
22784,1,1,181,1686,1505
22785,1,0,126,0,-126
22786,1,1,65,1227,1162
22787,1,0,6,0,-6
22788,0,0,8,0,-8
22789,1,1,204,1913,1709
22790,1,1,45,3000,2955
22791,1,1,90,1299,1209
22792,1,1,628,2408,1780
22793,0,0,197,0,-197
22794,1,1,516,1428,912
22795,0,0,55,0,-55
22796,1,1,614,1644,1030
22797,0,0,41,0,-41
22798,0,0,73,0,-73
22799,1,1,79,1269,1190
22800,1,1,376,1664,1288
22801,0,0,35,0,-35
22802,1,1,170,1282,1112
22803,1,0,11,0,-11
22804,1,1,929,2152,1223
22805,0,0,3,0,-3
22806,1,1,1998,1297,-701
22807,0,0,50,0,-50
22808,1,1,418,1226,808
22809,0,0,62,0,-62
22810,0,0,1,0,-1
22811,1,1,1113,1356,243
22812,1,0,35,0,-35
22813,1,1,208,1379,1171
22814,0,0,108,0,-108
22815,1,1,271,1305,1034
22816,0,0,25,0,-25
22817,0,0,49,0,-49
22818,1,1,415,1833,1418
22819,1,0,23,0,-23
22820,1,1,44,1330,1286
22821,1,0,19,0,-19
22822,1,0,92,0,-92
22823,1,0,15,0,-15
22824,0,0,36,0,-36
22825,1,0,25,0,-25
22826,0,0,7,0,-7
22827,1,1,384,1686,1302
22828,1,1,944,1731,787
22829,1,0,12,0,-12
22830,1,0,51,0,-51
22831,0,0,3,0,-3
22832,1,0,34,0,-34
22833,0,0,89,0,-89
22834,1,1,1364,1311,-53
22835,1,0,26,0,-26
22836,0,0,12,0,-12
22837,0,0,15,0,-15
22838,0,0,2,0,-2
22839,0,0,9,0,-9
22840,0,0,40,0,-40
22841,1,0,155,0,-155
22842,0,0,129,0,-129
22843,1,0,67,0,-67
22844,1,1,930,1790,860
22845,1,1,218,1654,1436
22846,0,0,62,0,-62
22847,1,0,7,0,-7
22848,0,0,14,0,-14
22849,0,0,23,0,-23
22850,1,0,64,0,-64
22851,1,0,85,0,-85
22852,0,0,151,0,-151
22853,0,0,100,0,-100
22854,1,1,1580,2310,730
22855,0,0,28,0,-28
22856,1,0,2,0,-2
22857,1,1,138,3759,3621
22858,0,0,13,0,-13
22859,1,1,383,1516,1133
22860,0,0,89,0,-89
22861,0,0,26,0,-26
22862,0,0,72,0,-72
22863,0,0,31,0,-31
22864,0,0,26,0,-26
22865,1,1,1584,2137,553
22866,0,0,115,0,-115
22867,1,0,6,0,-6
22868,0,0,21,0,-21
22869,1,1,268,1272,1004
22870,1,0,5,0,-5
22871,1,1,327,1221,894
22872,1,1,247,8648,8401
22873,1,0,84,0,-84
22874,1,0,6,0,-6
22875,0,0,16,0,-16
22876,0,0,235,0,-235
22877,1,1,129,1220,1091
22878,1,0,14,0,-14
22879,1,1,177,3035,2858
22880,1,0,57,0,-57
22881,1,0,25,0,-25
22882,0,0,28,0,-28
22883,0,0,7,0,-7
22884,1,0,35,0,-35
22885,0,0,116,0,-116
22886,0,0,28,0,-28
22887,0,0,41,0,-41
22888,1,0,10,0,-10
22889,1,0,112,0,-112
22890,1,0,64,0,-64
22891,1,1,211,1451,1240
22892,1,1,1360,1285,-75
22893,0,0,7,0,-7
22894,1,0,0,0,0
22895,1,0,147,0,-147
22896,1,1,214,1566,1352
22897,1,0,56,0,-56
22898,1,1,191,1239,1048
22899,1,1,897,1514,617
22900,1,1,106,1366,1260
22901,0,0,67,0,-67
22902,0,0,14,0,-14
22903,1,0,18,0,-18
22904,0,0,125,0,-125
22905,1,0,18,0,-18
22906,0,0,67,0,-67
22907,1,1,646,1633,987
22908,0,0,123,0,-123
22909,0,0,2,0,-2
22910,0,0,65,0,-65
22911,0,0,6,0,-6
22912,1,1,541,1412,871
22913,1,1,235,1599,1364
22914,1,1,150,1267,1117
22915,0,0,10,0,-10
22916,0,0,45,0,-45
22917,1,1,438,1499,1061
22918,0,0,19,0,-19
22919,1,0,3,0,-3
22920,1,1,92,1253,1161
22921,1,1,382,2045,1663
22922,1,0,16,0,-16
22923,1,1,455,3622,3167
22924,0,0,49,0,-49
22925,0,0,56,0,-56
22926,1,0,107,0,-107
22927,1,0,57,0,-57
22928,1,1,748,1286,538
22929,1,0,28,0,-28
22930,0,0,12,0,-12
22931,0,0,85,0,-85
