ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
16241,0,0,146,0,-146
16242,1,0,30,0,-30
16243,1,1,65,2140,2075
16244,0,0,26,0,-26
16245,1,0,10,0,-10
16246,1,0,41,0,-41
16247,0,0,18,0,-18
16248,1,0,29,0,-29
16249,0,0,29,0,-29
16250,1,0,75,0,-75
16251,1,0,52,0,-52
16252,1,1,216,1624,1408
16253,1,0,3,0,-3
16254,0,0,35,0,-35
16255,1,1,831,1647,816
16256,1,0,17,0,-17
16257,0,0,95,0,-95
16258,0,0,3,0,-3
16259,1,0,25,0,-25
16260,1,0,21,0,-21
16261,1,0,14,0,-14
16262,0,0,20,0,-20
16263,1,0,7,0,-7
16264,1,1,862,1626,764
16265,0,0,97,0,-97
16266,1,0,114,0,-114
16267,0,0,22,0,-22
16268,1,0,7,0,-7
16269,0,0,233,0,-233
16270,1,1,412,1273,861
16271,0,0,122,0,-122
16272,0,0,0,0,0
16273,0,0,10,0,-10
16274,0,0,4,0,-4
16275,1,1,116,1553,1437
16276,1,1,453,1253,800
16277,0,0,96,0,-96
16278,1,1,848,1474,626
16279,0,0,6,0,-6
16280,0,0,117,0,-117
16281,1,0,23,0,-23
16282,1,1,392,1406,1014
16283,1,1,57,2020,1963
16284,1,1,861,1405,544
16285,0,0,31,0,-31
16286,1,1,351,1586,1235
16287,1,1,317,2188,1871
16288,1,1,292,1351,1059
16289,1,1,269,1618,1349
16290,1,0,89,0,-89
16291,0,0,88,0,-88
16292,1,1,1162,1229,67
16293,0,0,17,0,-17
16294,0,0,123,0,-123
16295,0,0,127,0,-127
16296,0,0,5,0,-5
16297,1,0,34,0,-34
16298,1,1,112,1413,1301
16299,1,0,1,0,-1
16300,1,1,697,1791,1094
16301,0,0,78,0,-78
16302,1,0,44,0,-44
16303,1,0,23,0,-23
16304,0,0,105,0,-105
16305,1,0,22,0,-22
16306,0,0,2,0,-2
16307,1,1,290,1761,1471
16308,1,0,1,0,-1
16309,1,0,21,0,-21
16310,0,0,187,0,-187
16311,0,0,36,0,-36
16312,1,1,109,1583,1474
16313,0,0,83,0,-83
16314,1,0,28,0,-28
16315,1,0,9,0,-9
16316,1,1,105,1522,1417
16317,0,0,55,0,-55
16318,1,0,16,0,-16
16319,1,1,1308,1970,662
16320,1,0,98,0,-98
16321,1,0,78,0,-78
16322,1,0,2,0,-2
16323,1,0,13,0,-13
16324,0,0,237,0,-237
16325,1,1,159,2081,1922
16326,0,0,90,0,-90
16327,0,0,49,0,-49
16328,1,0,68,0,-68
16329,0,0,2,0,-2
16330,0,0,75,0,-75
16331,1,1,302,1376,1074
16332,0,0,61,0,-61
16333,0,0,59,0,-59
16334,0,0,16,0,-16
16335,0,0,29,0,-29
16336,1,0,75,0,-75
16337,1,1,94,1799,1705
16338,0,0,67,0,-67
16339,0,0,98,0,-98
16340,1,0,3,0,-3
16341,1,0,30,0,-30
16342,1,1,1666,1323,-343
16343,1,0,76,0,-76
16344,1,1,415,1320,905
16345,0,0,10,0,-10
16346,0,0,6,0,-6
16347,0,0,41,0,-41
16348,1,1,394,1239,845
16349,0,0,46,0,-46
16350,0,0,18,0,-18
16351,1,1,359,1617,1258
16352,1,0,9,0,-9
16353,0,0,42,0,-42
16354,1,0,66,0,-66
16355,1,0,9,0,-9
16356,1,1,131,1207,1076
16357,0,0,71,0,-71
16358,1,0,5,0,-5
16359,0,0,100,0,-100
16360,1,1,1511,1493,-18
16361,1,0,8,0,-8
16362,0,0,18,0,-18
16363,1,0,8,0,-8
16364,0,0,0,0,0
16365,1,0,7,0,-7
16366,0,0,13,0,-13
16367,0,0,25,0,-25
16368,1,0,5,0,-5
16369,1,1,222,1250,1028
16370,1,1,339,1698,1359
16371,0,0,58,0,-58
16372,1,1,617,1480,863
16373,0,0,14,0,-14
16374,0,0,7,0,-7
16375,0,0,45,0,-45
16376,0,0,44,0,-44
16377,1,1,467,1256,789
16378,1,1,27,1643,1616
16379,0,0,51,0,-51
16380,1,0,45,0,-45
16381,1,0,33,0,-33
16382,1,0,193,0,-193
16383,0,0,7,0,-7
16384,0,0,42,0,-42
16385,0,0,118,0,-118
16386,0,0,81,0,-81
16387,0,0,4,0,-4
16388,1,0,65,0,-65
16389,1,0,59,0,-59
16390,1,0,7,0,-7
16391,1,0,3,0,-3
16392,0,0,33,0,-33
16393,1,1,532,1249,717
16394,0,0,23,0,-23
16395,1,0,153,0,-153
16396,1,0,0,0,0
16397,1,1,590,1400,810
16398,1,1,464,1325,861
16399,1,0,13,0,-13
16400,0,0,19,0,-19
16401,1,1,127,1985,1858
16402,0,0,31,0,-31
16403,1,0,79,0,-79
16404,0,0,62,0,-62
16405,1,1,285,1428,1143
16406,1,0,61,0,-61
16407,1,1,60,1712,1652
16408,1,0,83,0,-83
16409,0,0,10,0,-10
16410,0,0,38,0,-38
16411,0,0,47,0,-47
16412,1,1,108,1293,1185
16413,1,0,4,0,-4
16414,0,0,101,0,-101
16415,0,0,9,0,-9
16416,0,0,35,0,-35
16417,1,0,25,0,-25
16418,1,1,43,1427,1384
16419,1,0,250,0,-250
16420,0,0,6,0,-6
16421,1,1,31,1499,1468
16422,1,1,548,2305,1757
16423,1,1,417,1601,1184
16424,0,0,37,0,-37
16425,1,1,73,1499,1426
16426,0,0,41,0,-41
16427,1,0,11,0,-11
16428,1,0,0,0,0
16429,0,0,51,0,-51
16430,0,0,6,0,-6
16431,0,0,40,0,-40
16432,0,0,52,0,-52
16433,0,0,41,0,-41
16434,1,1,793,1261,468
16435,1,0,8,0,-8
16436,1,1,287,1333,1046
16437,1,0,46,0,-46
16438,1,1,388,1491,1103
16439,1,1,214,1957,1743
16440,0,0,31,0,-31
16441,1,0,117,0,-117
16442,0,0,24,0,-24
16443,1,0,95,0,-95
16444,1,1,261,1678,1417
16445,1,1,430,2435,2005
16446,0,0,9,0,-9
16447,1,0,140,0,-140
16448,0,0,140,0,-140
16449,0,0,13,0,-13
16450,1,0,64,0,-64
16451,0,0,122,0,-122
16452,0,0,22,0,-22
16453,1,0,14,0,-14
16454,0,0,61,0,-61
16455,1,0,13,0,-13
16456,0,0,56,0,-56
16457,1,0,24,0,-24
16458,1,1,10,1539,1529
16459,1,1,328,1503,1175
16460,0,0,34,0,-34
16461,0,0,106,0,-106
16462,0,0,16,0,-16
16463,1,0,5,0,-5
16464,1,1,752,1644,892
16465,1,1,147,1449,1302
16466,0,0,74,0,-74
16467,1,1,55,1457,1402
16468,1,1,20,3416,3396
16469,0,0,32,0,-32
16470,0,0,10,0,-10
16471,1,1,243,1212,969
16472,0,0,103,0,-103
16473,0,0,7,0,-7
16474,0,0,43,0,-43
16475,0,0,3,0,-3
16476,1,0,77,0,-77
16477,1,1,367,1337,970
16478,1,1,315,1411,1096
16479,1,1,860,1317,457
16480,1,1,105,2099,1994
16481,1,0,88,0,-88
16482,0,0,30,0,-30
16483,0,0,39,0,-39
16484,1,1,580,1400,820
16485,0,0,46,0,-46
16486,0,0,1,0,-1
16487,1,1,1256,1660,404
16488,0,0,1,0,-1
16489,0,0,196,0,-196
16490,0,0,14,0,-14
16491,1,0,30,0,-30
16492,1,0,34,0,-34
16493,1,0,8,0,-8
16494,1,0,19,0,-19
16495,0,0,57,0,-57
16496,0,0,6,0,-6
16497,1,0,25,0,-25
16498,1,0,16,0,-16
16499,0,0,77,0,-77
16500,1,0,65,0,-65
16501,1,1,635,1596,961
16502,1,1,572,1627,1055
16503,1,1,1362,1498,136
16504,1,0,57,0,-57
16505,1,0,2,0,-2
16506,1,0,9,0,-9
16507,0,0,8,0,-8
16508,1,0,15,0,-15
16509,1,1,331,1450,1119
16510,1,1,516,1295,779
16511,1,1,300,1719,1419
16512,0,0,4,0,-4
16513,1,1,638,2953,2315
16514,1,0,1,0,-1
16515,0,0,56,0,-56
16516,0,0,110,0,-110
16517,1,0,18,0,-18
16518,0,0,69,0,-69
16519,1,0,101,0,-101
16520,1,0,25,0,-25
16521,1,1,672,1435,763
16522,0,0,44,0,-44
16523,0,0,6,0,-6
16524,0,0,48,0,-48
16525,1,0,87,0,-87
16526,0,0,17,0,-17
16527,0,0,10,0,-10
16528,1,0,20,0,-20
16529,1,1,409,1326,917
16530,1,1,658,1315,657
16531,0,0,3,0,-3
16532,0,0,18,0,-18
16533,0,0,48,0,-48
16534,1,1,750,1681,931
16535,1,1,313,1568,1255
16536,0,0,22,0,-22
16537,0,0,10,0,-10
16538,0,0,66,0,-66
16539,1,0,116,0,-116
16540,1,0,63,0,-63
16541,0,0,44,0,-44
16542,0,0,53,0,-53
16543,0,0,5,0,-5
16544,1,1,1345,1219,-126
16545,0,0,32,0,-32
16546,0,0,96,0,-96
16547,0,0,6,0,-6
16548,1,1,649,1312,663
16549,0,0,30,0,-30
16550,1,0,10,0,-10
16551,1,0,247,0,-247
16552,1,1,145,1484,1339
16553,0,0,40,0,-40
16554,0,0,54,0,-54
16555,1,1,124,1668,1544
16556,0,0,20,0,-20
16557,0,0,55,0,-55
16558,1,0,21,0,-21
16559,1,0,77,0,-77
16560,0,0,15,0,-15
16561,0,0,77,0,-77
16562,1,1,611,2042,1431
16563,1,1,2379,1877,-502
16564,0,0,20,0,-20
16565,1,0,22,0,-22
16566,0,0,10,0,-10
16567,1,1,351,1604,1253
16568,1,0,45,0,-45
16569,1,0,9,0,-9
16570,1,0,3,0,-3
16571,0,0,6,0,-6
16572,0,0,59,0,-59
16573,0,0,1,0,-1
16574,0,0,121,0,-121
16575,1,0,10,0,-10
16576,0,0,3,0,-3
16577,1,0,172,0,-172
16578,1,1,1267,2043,776
16579,0,0,41,0,-41
16580,0,0,19,0,-19
16581,0,0,76,0,-76
16582,0,0,57,0,-57
16583,1,0,69,0,-69
16584,0,0,14,0,-14
16585,1,0,17,0,-17
16586,0,0,7,0,-7
16587,0,0,124,0,-124
16588,1,0,62,0,-62
16589,0,0,162,0,-162
16590,1,0,12,0,-12
16591,0,0,52,0,-52
16592,1,0,79,0,-79
16593,1,0,49,0,-49
16594,1,1,892,2576,1684
16595,1,0,116,0,-116
16596,0,0,35,0,-35
16597,1,1,88,1478,1390
16598,0,0,38,0,-38
16599,0,0,117,0,-117
16600,1,0,10,0,-10
16601,1,1,353,1217,864
16602,0,0,71,0,-71
16603,0,0,168,0,-168
16604,1,0,152,0,-152
16605,1,0,16,0,-16
16606,1,1,864,1205,341
16607,1,0,68,0,-68
16608,1,0,28,0,-28
16609,0,0,22,0,-22
16610,1,1,406,1327,921
16611,1,1,51,1589,1538
16612,1,1,150,1761,1611
16613,1,1,94,1215,1121
16614,1,1,681,1326,645
16615,0,0,99,0,-99
16616,1,1,348,1421,1073
16617,0,0,139,0,-139
16618,1,1,1321,1724,403
16619,0,0,127,0,-127
16620,1,1,840,1569,729
16621,1,1,325,1765,1440
16622,0,0,15,0,-15
16623,0,0,61,0,-61
16624,0,0,5,0,-5
16625,1,1,742,1713,971
16626,0,0,56,0,-56
16627,0,0,32,0,-32
16628,1,1,1283,2131,848
16629,0,0,205,0,-205
16630,0,0,183,0,-183
16631,1,1,2620,1395,-1225
16632,1,0,27,0,-27
16633,0,0,26,0,-26
16634,1,1,456,1520,1064
16635,1,0,109,0,-109
16636,0,0,35,0,-35
16637,1,1,36,1249,1213
16638,0,0,97,0,-97
16639,1,0,3,0,-3
16640,0,0,26,0,-26
16641,0,0,158,0,-158
16642,0,0,56,0,-56
16643,1,0,28,0,-28
16644,1,1,45,1250,1205
16645,0,0,57,0,-57
16646,1,1,617,1211,594
16647,1,0,39,0,-39
16648,1,0,69,0,-69
16649,0,0,23,0,-23
16650,1,1,755,1204,449
16651,1,0,3,0,-3
16652,1,0,10,0,-10
16653,1,1,288,1670,1382
16654,0,0,76,0,-76
16655,1,0,104,0,-104
16656,1,1,281,1223,942
16657,0,0,110,0,-110
16658,1,1,152,1290,1138
16659,0,0,43,0,-43
16660,0,0,29,0,-29
16661,1,1,431,1653,1222
16662,1,0,0,0,0
16663,0,0,33,0,-33
16664,1,1,1824,1335,-489
16665,1,0,0,0,0
16666,0,0,80,0,-80
16667,0,0,101,0,-101
16668,1,1,59,1262,1203
16669,1,0,11,0,-11
16670,1,0,14,0,-14
16671,1,0,48,0,-48
16672,1,1,216,1515,1299
16673,0,0,18,0,-18
16674,1,0,55,0,-55
16675,1,0,42,0,-42
16676,0,0,0,0,0
16677,1,1,296,1513,1217
16678,0,0,21,0,-21
16679,1,1,200,1242,1042
16680,1,0,36,0,-36
16681,0,0,18,0,-18
16682,0,0,5,0,-5
16683,1,0,17,0,-17
16684,1,1,81,1227,1146
16685,0,0,8,0,-8
16686,0,0,11,0,-11
16687,1,0,24,0,-24
16688,1,1,774,1212,438
16689,0,0,57,0,-57
16690,1,1,281,1437,1156
16691,0,0,53,0,-53
16692,0,0,78,0,-78
16693,1,1,100,1263,1163
16694,1,1,1853,1578,-275
16695,1,0,42,0,-42
16696,1,1,437,1357,920
16697,1,1,184,1344,1160
16698,0,0,69,0,-69
16699,0,0,1,0,-1
16700,0,0,34,0,-34
16701,0,0,60,0,-60
16702,0,0,45,0,-45
16703,1,0,10,0,-10
16704,1,0,29,0,-29
16705,1,0,15,0,-15
16706,1,0,74,0,-74
16707,0,0,6,0,-6
16708,0,0,26,0,-26
16709,1,1,187,1618,1431
16710,1,1,230,1318,1088
16711,0,0,96,0,-96
16712,1,1,713,1203,490
16713,1,1,73,1556,1483
16714,1,1,326,1270,944
16715,1,0,2,0,-2
16716,0,0,26,0,-26
16717,0,0,23,0,-23
16718,1,1,922,1619,697
16719,1,1,98,1324,1226
16720,1,1,418,1713,1295
16721,0,0,12,0,-12
16722,1,1,1274,2039,765
16723,1,1,504,1221,717
16724,1,1,4363,1345,-3018
16725,1,1,344,1393,1049
16726,0,0,101,0,-101
16727,0,0,224,0,-224
16728,0,0,31,0,-31
16729,1,1,541,1259,718
16730,0,0,44,0,-44
16731,1,0,101,0,-101
16732,1,1,835,1641,806
16733,1,0,40,0,-40
16734,1,0,133,0,-133
16735,1,1,1171,1225,54
16736,1,1,95,1312,1217
16737,0,0,29,0,-29
16738,1,0,13,0,-13
16739,1,0,19,0,-19
16740,1,0,14,0,-14
16741,1,1,283,1248,965
16742,1,0,46,0,-46
16743,0,0,2,0,-2
16744,0,0,37,0,-37
16745,1,0,19,0,-19
16746,0,0,39,0,-39
16747,1,1,276,1735,1459
16748,0,0,118,0,-118
16749,1,0,126,0,-126
16750,1,1,2045,1316,-729
16751,0,0,124,0,-124
16752,0,0,51,0,-51
16753,0,0,34,0,-34
16754,0,0,12,0,-12
16755,0,0,9,0,-9
16756,1,1,215,1244,1029
16757,1,0,5,0,-5
16758,1,1,455,1219,764
16759,1,0,66,0,-66
16760,0,0,193,0,-193
16761,0,0,16,0,-16
16762,1,1,18,1677,1659
16763,1,1,274,1207,933
16764,1,1,500,1532,1032
16765,1,0,0,0,0
16766,1,1,859,1234,375
16767,1,0,73,0,-73
16768,0,0,24,0,-24
16769,1,1,63,1450,1387
16770,1,1,22,1223,1201
16771,1,0,38,0,-38
16772,0,0,36,0,-36
16773,0,0,65,0,-65
16774,0,0,71,0,-71
16775,0,0,16,0,-16
16776,0,0,60,0,-60
16777,0,0,46,0,-46
16778,1,0,4,0,-4
16779,0,0,28,0,-28
16780,0,0,47,0,-47
16781,0,0,47,0,-47
16782,1,0,30,0,-30
16783,0,0,138,0,-138
16784,1,1,47,1836,1789
16785,1,1,1065,1248,183
16786,1,1,1198,1377,179
16787,1,1,1174,1653,479
16788,0,0,95,0,-95
16789,1,0,79,0,-79
16790,1,0,2,0,-2
16791,0,0,38,0,-38
16792,1,1,505,1522,1017
16793,1,0,4,0,-4
16794,1,0,27,0,-27
16795,0,0,17,0,-17
16796,0,0,117,0,-117
16797,0,0,9,0,-9
16798,1,0,121,0,-121
16799,0,0,15,0,-15
16800,0,0,1,0,-1
16801,0,0,140,0,-140
16802,1,1,400,1230,830
16803,1,0,19,0,-19
16804,1,0,55,0,-55
16805,0,0,25,0,-25
16806,1,0,7,0,-7
16807,0,0,58,0,-58
16808,0,0,40,0,-40
16809,1,0,59,0,-59
16810,1,0,245,0,-245
16811,0,0,3,0,-3
16812,1,1,9,1251,1242
16813,1,1,44,1884,1840
16814,0,0,1,0,-1
16815,1,0,24,0,-24
16816,0,0,161,0,-161
16817,1,0,25,0,-25
16818,0,0,20,0,-20
16819,1,0,60,0,-60
16820,0,0,56,0,-56
16821,0,0,50,0,-50
16822,1,1,337,1346,1009
16823,1,0,116,0,-116
16824,1,0,14,0,-14
16825,1,0,23,0,-23
16826,1,1,2679,1448,-1231
16827,1,1,1159,1369,210
16828,0,0,59,0,-59
16829,1,1,1078,3317,2239
16830,1,0,67,0,-67
16831,0,0,79,0,-79
16832,0,0,47,0,-47
16833,1,1,913,1534,621
16834,1,1,114,1331,1217
16835,1,0,39,0,-39
16836,0,0,81,0,-81
16837,1,1,1409,1566,157
16838,1,0,8,0,-8
16839,1,0,28,0,-28
16840,0,0,71,0,-71
16841,1,0,24,0,-24
16842,0,0,34,0,-34
16843,0,0,9,0,-9
16844,1,0,9,0,-9
16845,0,0,34,0,-34
16846,1,1,267,2016,1749
16847,0,0,126,0,-126
16848,0,0,102,0,-102
16849,0,0,28,0,-28
16850,1,0,56,0,-56
16851,1,1,459,1792,1333
16852,0,0,27,0,-27
16853,0,0,11,0,-11
16854,0,0,85,0,-85
16855,1,1,239,1271,1032
16856,0,0,38,0,-38
16857,0,0,114,0,-114
16858,1,1,508,1998,1490
16859,1,1,648,1288,640
16860,0,0,48,0,-48
16861,1,0,74,0,-74
16862,0,0,64,0,-64
16863,1,0,64,0,-64
16864,0,0,26,0,-26
16865,0,0,9,0,-9
16866,1,1,303,2460,2157
16867,1,1,239,1774,1535
16868,0,0,24,0,-24
16869,0,0,122,0,-122
16870,1,1,336,1226,890
16871,0,0,39,0,-39
16872,0,0,12,0,-12
16873,1,1,1046,1329,283
16874,1,1,641,2442,1801
16875,1,1,136,1691,1555
16876,1,1,316,1265,949
16877,1,0,78,0,-78
16878,0,0,12,0,-12
16879,0,0,70,0,-70
16880,0,0,20,0,-20
16881,1,1,174,1244,1070
16882,1,0,61,0,-61
16883,1,0,130,0,-130
16884,1,1,1417,1395,-22
16885,0,0,11,0,-11
16886,0,0,5,0,-5
16887,1,0,1,0,-1
16888,1,1,224,1249,1025
16889,1,0,30,0,-30
16890,1,1,1049,1564,515
16891,1,0,15,0,-15
16892,0,0,19,0,-19
16893,0,0,67,0,-67
16894,1,1,1485,1303,-182
16895,0,0,90,0,-90
16896,1,0,78,0,-78
16897,1,0,29,0,-29
16898,1,0,55,0,-55
16899,1,0,147,0,-147
16900,1,0,9,0,-9
16901,0,0,134,0,-134
16902,0,0,28,0,-28
16903,1,1,531,2368,1837
16904,1,0,13,0,-13
16905,1,1,299,1438,1139
16906,1,1,67,1250,1183
16907,1,0,30,0,-30
16908,0,0,69,0,-69
16909,1,0,16,0,-16
16910,1,1,534,1602,1068
16911,0,0,123,0,-123
16912,1,1,133,1206,1073
16913,1,0,124,0,-124
16914,1,1,673,1819,1146
16915,0,0,173,0,-173
16916,1,0,54,0,-54
16917,0,0,32,0,-32
16918,1,0,35,0,-35
16919,1,1,886,2960,2074
16920,1,1,236,1762,1526
16921,1,1,154,1438,1284
16922,0,0,17,0,-17
16923,1,1,795,1241,446
16924,1,1,641,2546,1905
16925,0,0,62,0,-62
16926,1,0,214,0,-214
16927,0,0,37,0,-37
16928,1,0,26,0,-26
16929,1,1,86,1857,1771
16930,0,0,18,0,-18
16931,0,0,182,0,-182
16932,0,0,80,0,-80
16933,0,0,141,0,-141
16934,0,0,18,0,-18
16935,0,0,63,0,-63
16936,1,0,60,0,-60
16937,1,0,5,0,-5
16938,1,0,163,0,-163
16939,1,1,773,1361,588
16940,0,0,15,0,-15
16941,1,0,18,0,-18
16942,0,0,7,0,-7
16943,0,0,56,0,-56
16944,0,0,70,0,-70
16945,1,0,76,0,-76
16946,1,1,85,1295,1210
16947,1,0,119,0,-119
16948,0,0,16,0,-16
16949,0,0,0,0,0
16950,1,0,41,0,-41
16951,1,1,666,1838,1172
16952,1,1,74,1274,1200
16953,0,0,12,0,-12
16954,0,0,9,0,-9
16955,1,0,9,0,-9
16956,1,0,46,0,-46
16957,0,0,21,0,-21
16958,0,0,138,0,-138
16959,1,1,696,1380,684
16960,1,1,47,1246,1199
16961,0,0,56,0,-56
16962,1,1,837,1250,413
16963,0,0,2,0,-2
16964,0,0,58,0,-58
16965,1,0,4,0,-4
16966,1,0,130,0,-130
16967,0,0,126,0,-126
16968,1,1,650,1255,605
16969,0,0,44,0,-44
16970,1,1,111,1271,1160
16971,1,0,1,0,-1
16972,1,0,60,0,-60
16973,0,0,66,0,-66
16974,1,1,347,1695,1348
16975,0,0,5,0,-5
16976,1,1,321,1310,989
16977,0,0,11,0,-11
16978,1,0,106,0,-106
16979,1,0,96,0,-96
16980,1,0,43,0,-43
16981,1,0,228,0,-228
16982,1,1,406,1647,1241
16983,1,1,1070,1259,189
16984,1,1,868,2038,1170
16985,1,0,6,0,-6
16986,0,0,173,0,-173
16987,1,0,18,0,-18
16988,1,1,329,1473,1144
16989,1,1,301,1347,1046
16990,0,0,131,0,-131
16991,0,0,80,0,-80
16992,1,1,339,1672,1333
16993,0,0,11,0,-11
16994,0,0,15,0,-15
16995,1,1,417,1342,925
16996,1,0,61,0,-61
16997,1,0,21,0,-21
16998,1,0,13,0,-13
16999,1,0,32,0,-32
17000,0,0,28,0,-28
17001,1,0,9,0,-9
17002,1,1,829,1304,475
17003,1,1,725,1223,498
17004,1,1,459,1297,838
17005,1,0,73,0,-73
17006,0,0,3,0,-3
17007,0,0,100,0,-100
17008,1,1,194,1263,1069
17009,1,0,20,0,-20
17010,1,1,34,1379,1345
17011,1,1,121,1668,1547
17012,0,0,52,0,-52
17013,1,0,51,0,-51
17014,0,0,89,0,-89
17015,0,0,47,0,-47
17016,1,1,617,1879,1262
17017,0,0,89,0,-89
17018,1,1,172,2781,2609
17019,0,0,59,0,-59
17020,1,1,838,1270,432
17021,0,0,7,0,-7
17022,1,0,1,0,-1
17023,1,0,74,0,-74
17024,1,1,102,1619,1517
17025,1,0,93,0,-93
17026,1,0,45,0,-45
17027,0,0,130,0,-130
17028,0,0,65,0,-65
17029,1,0,52,0,-52
17030,1,0,77,0,-77
17031,0,0,2,0,-2
17032,0,0,22,0,-22
17033,1,0,68,0,-68
17034,1,1,242,1208,966
17035,1,0,14,0,-14
17036,0,0,95,0,-95
17037,0,0,8,0,-8
17038,1,1,2111,1200,-911
17039,0,0,74,0,-74
17040,1,1,197,2009,1812
17041,1,0,21,0,-21
17042,0,0,29,0,-29
17043,1,1,95,1336,1241
17044,0,0,55,0,-55
17045,1,1,163,1814,1651
17046,1,1,1022,1420,398
17047,0,0,95,0,-95
17048,0,0,202,0,-202
17049,1,1,474,1755,1281
17050,1,0,164,0,-164
17051,1,0,48,0,-48
17052,1,1,210,2915,2705
17053,1,1,629,1271,642
17054,0,0,10,0,-10
17055,1,1,905,1300,395
17056,1,1,214,1531,1317
17057,1,1,296,1204,908
17058,0,0,69,0,-69
17059,0,0,50,0,-50
17060,0,0,115,0,-115
17061,1,1,794,1767,973
17062,1,1,126,1555,1429
17063,1,1,5481,1281,-4200
17064,1,0,12,0,-12
17065,0,0,70,0,-70
17066,0,0,76,0,-76
17067,1,1,184,3655,3471
17068,0,0,128,0,-128
17069,0,0,13,0,-13
17070,1,0,3,0,-3
17071,1,0,15,0,-15
17072,0,0,93,0,-93
17073,0,0,52,0,-52
17074,0,0,18,0,-18
17075,1,1,240,2157,1917
17076,0,0,55,0,-55
17077,1,1,748,1222,474
17078,0,0,25,0,-25
17079,1,0,15,0,-15
17080,0,0,145,0,-145
17081,1,1,738,1395,657
17082,1,1,505,2393,1888
17083,1,0,32,0,-32
17084,0,0,28,0,-28
17085,0,0,13,0,-13
17086,1,0,13,0,-13
17087,1,0,91,0,-91
17088,1,0,96,0,-96
17089,1,0,66,0,-66
17090,1,1,526,1597,1071
17091,0,0,1,0,-1
17092,1,0,4,0,-4
17093,1,0,23,0,-23
17094,0,0,35,0,-35
17095,0,0,19,0,-19
17096,1,1,85,1695,1610
17097,1,1,1903,1314,-589
17098,1,0,8,0,-8
17099,1,0,34,0,-34
17100,0,0,45,0,-45
17101,0,0,38,0,-38
17102,1,0,10,0,-10
17103,1,0,17,0,-17
17104,0,0,118,0,-118
17105,1,0,20,0,-20
17106,1,0,32,0,-32
17107,1,0,50,0,-50
17108,0,0,23,0,-23
17109,1,1,513,3252,2739
17110,1,1,540,1559,1019
17111,1,0,65,0,-65
17112,0,0,20,0,-20
17113,1,0,7,0,-7
17114,0,0,21,0,-21
17115,1,1,345,1895,1550
17116,1,0,26,0,-26
17117,0,0,40,0,-40
17118,0,0,0,0,0
17119,0,0,49,0,-49
17120,1,0,31,0,-31
17121,0,0,12,0,-12
17122,1,0,95,0,-95
17123,0,0,38,0,-38
17124,1,0,9,0,-9
17125,0,0,7,0,-7
17126,1,1,961,1650,689
17127,0,0,85,0,-85
17128,1,1,856,1250,394
17129,0,0,19,0,-19
17130,0,0,37,0,-37
17131,1,1,163,1212,1049
17132,1,0,33,0,-33
17133,1,0,58,0,-58
17134,1,0,12,0,-12
17135,0,0,1,0,-1
17136,0,0,3,0,-3
17137,1,1,401,1270,869
17138,1,1,554,2837,2283
17139,1,1,636,2237,1601
17140,0,0,30,0,-30
17141,0,0,17,0,-17
17142,1,1,69,1251,1182
17143,1,0,36,0,-36
17144,0,0,46,0,-46
17145,0,0,1,0,-1
17146,1,1,370,2229,1859
17147,1,0,123,0,-123
17148,0,0,4,0,-4
17149,1,0,63,0,-63
17150,0,0,117,0,-117
17151,1,0,60,0,-60
17152,0,0,5,0,-5
17153,1,1,117,1477,1360
17154,0,0,115,0,-115
17155,0,0,61,0,-61
17156,1,0,137,0,-137
17157,0,0,29,0,-29
17158,0,0,62,0,-62
17159,1,0,14,0,-14
17160,0,0,35,0,-35
17161,1,0,13,0,-13
17162,0,0,180,0,-180
17163,0,0,113,0,-113
17164,0,0,21,0,-21
17165,1,0,79,0,-79
17166,0,0,36,0,-36
17167,0,0,12,0,-12
17168,1,1,900,2041,1141
17169,1,1,1120,1527,407
17170,1,0,12,0,-12
17171,1,0,79,0,-79
17172,1,1,143,1508,1365
17173,0,0,121,0,-121
17174,0,0,56,0,-56
17175,1,1,395,1384,989
17176,1,1,316,1410,1094
17177,1,0,9,0,-9
17178,1,1,319,1260,941
17179,1,1,110,1534,1424
17180,1,0,22,0,-22
17181,0,0,1,0,-1
17182,1,1,65,1437,1372
17183,0,0,6,0,-6
17184,1,1,579,1482,903
17185,0,0,17,0,-17
17186,1,0,55,0,-55
17187,1,1,265,1399,1134
17188,1,1,188,1568,1380
17189,1,0,20,0,-20
17190,1,1,64,1212,1148
17191,1,0,70,0,-70
17192,1,0,3,0,-3
17193,1,0,36,0,-36
17194,1,1,332,1591,1259
17195,0,0,113,0,-113
17196,0,0,53,0,-53
17197,0,0,110,0,-110
17198,1,1,244,1991,1747
17199,0,0,6,0,-6
17200,0,0,22,0,-22
17201,1,1,2817,1362,-1455
17202,0,0,78,0,-78
17203,0,0,94,0,-94
17204,1,0,6,0,-6
17205,0,0,29,0,-29
17206,1,1,598,1826,1228
17207,1,1,272,1243,971
17208,1,1,893,1226,333
17209,0,0,61,0,-61
17210,1,0,13,0,-13
17211,1,1,205,1250,1045
17212,1,0,72,0,-72
17213,1,1,252,1472,1220
17214,1,1,674,1317,643
17215,0,0,40,0,-40
17216,1,1,219,1220,1001
17217,0,0,14,0,-14
17218,1,1,680,1248,568
17219,1,1,2843,1927,-916
17220,1,0,105,0,-105
17221,1,1,384,1517,1133
17222,1,1,1487,2285,798
