ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
20418,1,1,195,1266,1071
20419,0,0,20,0,-20
20420,1,1,146,1447,1301
20421,1,1,903,1419,516
20422,0,0,110,0,-110
20423,1,0,154,0,-154
20424,0,0,19,0,-19
20425,0,0,67,0,-67
20426,0,0,53,0,-53
20427,0,0,23,0,-23
20428,0,0,23,0,-23
20429,1,1,894,1392,498
20430,0,0,3,0,-3
20431,0,0,48,0,-48
20432,0,0,15,0,-15
20433,1,0,37,0,-37
20434,1,0,2,0,-2
20435,1,1,378,1368,990
20436,0,0,30,0,-30
20437,0,0,93,0,-93
20438,1,0,9,0,-9
20439,1,0,30,0,-30
20440,1,1,393,1234,841
20441,0,0,97,0,-97
20442,0,0,10,0,-10
20443,1,0,76,0,-76
20444,1,0,30,0,-30
20445,1,0,1,0,-1
20446,1,0,14,0,-14
20447,0,0,12,0,-12
20448,1,1,288,2307,2019
20449,1,1,1021,2227,1206
20450,1,0,27,0,-27
20451,1,1,353,2149,1796
20452,1,0,102,0,-102
20453,0,0,48,0,-48
20454,1,0,35,0,-35
20455,1,1,317,1325,1008
20456,1,0,10,0,-10
20457,1,0,209,0,-209
20458,1,0,12,0,-12
20459,0,0,23,0,-23
20460,1,1,537,1975,1438
20461,0,0,65,0,-65
20462,1,1,248,1218,970
20463,1,0,18,0,-18
20464,1,1,777,1209,432
20465,0,0,72,0,-72
20466,1,0,54,0,-54
20467,1,0,31,0,-31
20468,0,0,322,0,-322
20469,1,0,88,0,-88
20470,1,1,489,3582,3093
20471,1,1,383,1567,1184
20472,0,0,39,0,-39
20473,1,0,13,0,-13
20474,1,0,4,0,-4
20475,0,0,4,0,-4
20476,1,1,1379,1328,-51
20477,1,1,440,1554,1114
20478,1,1,271,2537,2266
20479,1,0,73,0,-73
20480,1,1,1353,2511,1158
20481,0,0,30,0,-30
20482,1,0,9,0,-9
20483,0,0,4,0,-4
20484,0,0,137,0,-137
20485,1,1,355,1744,1389
20486,1,1,620,1858,1238
20487,0,0,63,0,-63
20488,1,0,66,0,-66
20489,0,0,20,0,-20
20490,1,0,13,0,-13
20491,1,1,885,1621,736
20492,1,0,151,0,-151
20493,0,0,32,0,-32
20494,0,0,94,0,-94
20495,1,0,7,0,-7
20496,0,0,11,0,-11
20497,1,0,16,0,-16
20498,1,0,29,0,-29
20499,1,1,177,1308,1131
20500,1,0,8,0,-8
20501,0,0,117,0,-117
20502,1,0,26,0,-26
20503,0,0,63,0,-63
20504,0,0,36,0,-36
20505,0,0,19,0,-19
20506,0,0,22,0,-22
20507,0,0,58,0,-58
20508,0,0,65,0,-65
20509,1,0,6,0,-6
20510,1,0,103,0,-103
20511,1,0,46,0,-46
20512,1,1,797,1845,1048
20513,1,1,890,1263,373
20514,0,0,5,0,-5
20515,1,0,13,0,-13
20516,1,1,233,1269,1036
20517,0,0,17,0,-17
20518,1,0,66,0,-66
20519,0,0,18,0,-18
20520,0,0,111,0,-111
20521,1,1,702,1487,785
20522,0,0,117,0,-117
20523,1,1,251,1336,1085
20524,0,0,94,0,-94
20525,1,0,34,0,-34
20526,0,0,3,0,-3
20527,0,0,192,0,-192
20528,0,0,83,0,-83
20529,1,1,453,1771,1318
20530,1,0,40,0,-40
20531,1,1,1688,1203,-485
20532,1,0,20,0,-20
20533,0,0,7,0,-7
20534,1,0,7,0,-7
20535,0,0,95,0,-95
20536,1,1,540,1313,773
20537,0,0,95,0,-95
20538,1,0,6,0,-6
20539,1,0,14,0,-14
20540,1,0,263,0,-263
20541,1,1,194,1546,1352
20542,1,0,33,0,-33
20543,1,1,1100,1249,149
20544,1,0,2,0,-2
20545,0,0,70,0,-70
20546,0,0,104,0,-104
20547,1,0,44,0,-44
20548,0,0,0,0,0
20549,0,0,155,0,-155
20550,0,0,15,0,-15
20551,1,1,49,1279,1230
20552,1,1,284,1255,971
20553,0,0,17,0,-17
20554,1,1,1024,1283,259
20555,1,0,42,0,-42
20556,1,1,526,1205,679
20557,1,0,42,0,-42
20558,0,0,18,0,-18
20559,1,0,3,0,-3
20560,1,1,316,1410,1094
20561,0,0,147,0,-147
20562,0,0,1,0,-1
20563,1,0,15,0,-15
20564,0,0,110,0,-110
20565,0,0,20,0,-20
20566,0,0,55,0,-55
20567,0,0,3,0,-3
20568,1,0,148,0,-148
20569,1,1,175,1675,1500
20570,1,1,261,1227,966
20571,0,0,130,0,-130
20572,0,0,74,0,-74
20573,1,0,13,0,-13
20574,0,0,73,0,-73
20575,0,0,152,0,-152
20576,0,0,127,0,-127
20577,1,1,1591,1813,222
20578,1,0,7,0,-7
20579,0,0,20,0,-20
20580,0,0,5,0,-5
20581,1,0,15,0,-15
20582,1,0,31,0,-31
20583,1,1,557,1272,715
20584,0,0,130,0,-130
20585,1,0,9,0,-9
20586,1,1,330,1396,1066
20587,0,0,23,0,-23
20588,1,1,842,1815,973
20589,1,1,273,1830,1557
20590,1,0,57,0,-57
20591,0,0,9,0,-9
20592,1,0,6,0,-6
20593,1,0,6,0,-6
20594,1,1,733,1290,557
20595,1,1,201,1881,1680
20596,0,0,89,0,-89
20597,0,0,73,0,-73
20598,1,0,6,0,-6
20599,0,0,36,0,-36
20600,0,0,71,0,-71
20601,1,0,304,0,-304
20602,1,1,624,1627,1003
20603,1,1,703,1296,593
20604,1,1,186,1310,1124
20605,1,0,21,0,-21
20606,0,0,56,0,-56
20607,1,0,36,0,-36
20608,1,1,187,1235,1048
20609,0,0,222,0,-222
20610,1,0,38,0,-38
20611,1,1,319,1477,1158
20612,1,1,497,1271,774
20613,0,0,29,0,-29
20614,1,1,366,1520,1154
20615,1,1,747,3756,3009
20616,1,1,59,1544,1485
20617,1,1,245,1232,987
20618,1,1,49,1579,1530
20619,0,0,38,0,-38
20620,0,0,8,0,-8
20621,1,0,63,0,-63
20622,1,1,202,2016,1814
20623,0,0,15,0,-15
20624,1,1,600,1563,963
20625,0,0,21,0,-21
20626,0,0,2,0,-2
20627,0,0,75,0,-75
20628,0,0,67,0,-67
20629,1,0,32,0,-32
20630,1,0,23,0,-23
20631,1,0,22,0,-22
20632,1,1,291,1213,922
20633,1,0,5,0,-5
20634,1,0,43,0,-43
20635,0,0,45,0,-45
20636,0,0,2,0,-2
20637,0,0,9,0,-9
20638,1,0,70,0,-70
20639,1,0,2,0,-2
20640,0,0,102,0,-102
20641,0,0,131,0,-131
20642,1,0,141,0,-141
20643,0,0,151,0,-151
20644,0,0,5,0,-5
20645,1,0,32,0,-32
20646,1,0,40,0,-40
20647,1,1,211,1701,1490
20648,0,0,128,0,-128
20649,1,0,58,0,-58
20650,1,1,283,1248,965
20651,1,1,312,1351,1039
20652,1,1,493,1274,781
20653,0,0,16,0,-16
20654,1,1,275,1293,1018
20655,1,0,60,0,-60
20656,1,0,65,0,-65
20657,1,1,367,1259,892
20658,0,0,11,0,-11
20659,0,0,36,0,-36
20660,1,0,95,0,-95
20661,1,0,70,0,-70
20662,1,1,2410,1497,-913
20663,1,0,129,0,-129
20664,0,0,119,0,-119
20665,1,1,242,1357,1115
20666,1,0,91,0,-91
20667,1,1,78,1685,1607
20668,1,0,13,0,-13
20669,1,0,20,0,-20
20670,0,0,43,0,-43
20671,1,0,148,0,-148
20672,1,1,355,1708,1353
20673,1,0,37,0,-37
20674,1,0,18,0,-18
20675,0,0,53,0,-53
20676,1,0,34,0,-34
20677,0,0,142,0,-142
20678,0,0,77,0,-77
20679,0,0,14,0,-14
20680,0,0,44,0,-44
20681,0,0,53,0,-53
20682,1,1,715,1380,665
20683,1,1,528,1228,700
20684,0,0,70,0,-70
20685,1,0,24,0,-24
20686,1,1,468,1707,1239
20687,0,0,15,0,-15
20688,1,0,58,0,-58
20689,0,0,23,0,-23
20690,0,0,141,0,-141
20691,0,0,85,0,-85
20692,0,0,9,0,-9
20693,1,0,7,0,-7
20694,1,0,53,0,-53
20695,0,0,27,0,-27
20696,1,0,34,0,-34
20697,1,0,23,0,-23
20698,0,0,110,0,-110
20699,0,0,84,0,-84
20700,1,1,168,1278,1110
20701,0,0,8,0,-8
20702,0,0,60,0,-60
20703,0,0,106,0,-106
20704,0,0,12,0,-12
20705,0,0,22,0,-22
20706,0,0,0,0,0
20707,1,0,53,0,-53
20708,0,0,12,0,-12
20709,1,0,39,0,-39
20710,1,1,1391,2236,845
20711,0,0,45,0,-45
20712,1,0,7,0,-7
20713,1,1,212,1298,1086
20714,1,0,94,0,-94
20715,1,1,332,1605,1273
20716,0,0,8,0,-8
20717,0,0,158,0,-158
20718,0,0,40,0,-40
20719,0,0,42,0,-42
20720,0,0,54,0,-54
20721,0,0,194,0,-194
20722,1,0,14,0,-14
20723,1,0,31,0,-31
20724,1,0,32,0,-32
20725,1,0,149,0,-149
20726,1,0,61,0,-61
20727,1,0,13,0,-13
20728,0,0,169,0,-169
20729,0,0,1,0,-1
20730,1,0,59,0,-59
20731,0,0,6,0,-6
20732,1,0,16,0,-16
20733,1,1,349,1428,1079
20734,1,1,691,1234,543
20735,1,1,298,1353,1055
20736,1,0,97,0,-97
20737,1,0,69,0,-69
20738,1,0,117,0,-117
20739,0,0,29,0,-29
20740,0,0,5,0,-5
20741,0,0,7,0,-7
20742,1,0,37,0,-37
20743,1,0,128,0,-128
20744,1,0,38,0,-38
20745,1,0,67,0,-67
20746,0,0,24,0,-24
20747,1,1,217,1214,997
20748,1,0,7,0,-7
20749,1,0,6,0,-6
20750,1,0,160,0,-160
20751,0,0,10,0,-10
20752,0,0,8,0,-8
20753,1,1,1378,1300,-78
20754,1,1,345,1405,1060
20755,1,1,2855,1433,-1422
20756,1,0,68,0,-68
20757,0,0,41,0,-41
20758,0,0,66,0,-66
20759,0,0,58,0,-58
20760,1,0,11,0,-11
20761,0,0,17,0,-17
20762,0,0,104,0,-104
20763,1,1,308,1469,1161
20764,1,1,439,1436,997
20765,1,0,79,0,-79
20766,1,1,495,1565,1070
20767,1,0,10,0,-10
20768,1,0,11,0,-11
20769,0,0,21,0,-21
20770,1,0,29,0,-29
20771,0,0,29,0,-29
20772,1,0,29,0,-29
20773,0,0,33,0,-33
20774,1,0,10,0,-10
20775,0,0,85,0,-85
20776,0,0,90,0,-90
20777,0,0,21,0,-21
20778,1,1,738,2065,1327
20779,1,1,31,1562,1531
20780,0,0,36,0,-36
20781,0,0,20,0,-20
20782,0,0,26,0,-26
20783,1,1,415,1254,839
20784,0,0,7,0,-7
20785,1,1,143,2144,2001
20786,1,0,100,0,-100
20787,1,1,779,1267,488
20788,1,1,104,1532,1428
20789,1,1,232,1299,1067
20790,1,1,332,1538,1206
20791,1,0,16,0,-16
20792,0,0,137,0,-137
20793,1,1,494,1652,1158
20794,1,1,98,1578,1480
20795,1,0,8,0,-8
20796,0,0,86,0,-86
20797,0,0,13,0,-13
20798,1,1,308,2174,1866
20799,1,1,157,3344,3187
20800,1,1,1585,1947,362
20801,0,0,67,0,-67
20802,1,0,79,0,-79
20803,1,1,472,1241,769
20804,1,1,473,1250,777
20805,1,0,20,0,-20
20806,1,0,68,0,-68
20807,0,0,58,0,-58
20808,0,0,95,0,-95
20809,0,0,2,0,-2
20810,1,1,1008,1316,308
20811,0,0,56,0,-56
20812,0,0,82,0,-82
20813,0,0,70,0,-70
20814,1,0,77,0,-77
20815,1,0,24,0,-24
20816,0,0,192,0,-192
20817,0,0,10,0,-10
20818,1,0,12,0,-12
20819,0,0,9,0,-9
20820,1,1,522,1243,721
20821,1,0,172,0,-172
20822,1,1,514,1298,784
20823,1,1,336,1800,1464
20824,0,0,3,0,-3
20825,1,1,633,1924,1291
20826,0,0,70,0,-70
20827,0,0,33,0,-33
20828,0,0,78,0,-78
20829,1,0,69,0,-69
20830,0,0,20,0,-20
20831,1,1,551,1715,1164
20832,1,1,254,1221,967
20833,1,0,4,0,-4
20834,1,1,607,1273,666
20835,0,0,3,0,-3
20836,0,0,239,0,-239
20837,1,1,1549,1629,80
20838,1,1,978,1628,650
20839,0,0,3,0,-3
20840,0,0,57,0,-57
20841,0,0,39,0,-39
20842,0,0,18,0,-18
20843,0,0,4,0,-4
20844,1,1,113,1524,1411
20845,1,1,729,1669,940
20846,1,0,55,0,-55
20847,1,0,65,0,-65
20848,1,0,4,0,-4
20849,1,1,1010,1428,418
20850,1,0,25,0,-25
20851,1,1,394,1241,847
20852,0,0,88,0,-88
20853,1,0,21,0,-21
20854,1,0,22,0,-22
20855,0,0,154,0,-154
20856,1,1,407,1210,803
20857,1,0,19,0,-19
20858,1,1,804,1423,619
20859,1,0,22,0,-22
20860,0,0,13,0,-13
20861,0,0,45,0,-45
20862,1,1,902,1946,1044
20863,1,0,2,0,-2
20864,1,0,3,0,-3
20865,0,0,11,0,-11
20866,0,0,4,0,-4
20867,1,1,413,1450,1037
20868,0,0,59,0,-59
20869,1,0,3,0,-3
20870,1,1,123,1964,1841
20871,1,1,644,1947,1303
20872,1,1,51,1389,1338
20873,1,0,64,0,-64
20874,1,0,23,0,-23
20875,1,1,928,1242,314
20876,0,0,8,0,-8
20877,1,1,466,1458,992
20878,1,1,1048,1229,181
20879,1,0,3,0,-3
20880,1,0,9,0,-9
20881,1,1,1015,2111,1096
20882,0,0,2,0,-2
20883,1,0,2,0,-2
20884,1,0,63,0,-63
20885,0,0,31,0,-31
20886,1,1,364,1360,996
20887,0,0,122,0,-122
20888,0,0,23,0,-23
20889,1,0,153,0,-153
20890,1,0,138,0,-138
20891,1,0,178,0,-178
20892,0,0,236,0,-236
20893,0,0,31,0,-31
20894,1,0,11,0,-11
20895,0,0,126,0,-126
20896,0,0,86,0,-86
20897,0,0,10,0,-10
20898,1,0,92,0,-92
20899,1,1,881,1295,414
20900,1,0,4,0,-4
20901,0,0,12,0,-12
20902,0,0,21,0,-21
20903,0,0,129,0,-129
20904,0,0,4,0,-4
20905,1,0,244,0,-244
20906,1,1,1238,2752,1514
20907,1,0,17,0,-17
20908,1,0,22,0,-22
20909,1,1,170,1395,1225
20910,0,0,95,0,-95
20911,1,1,265,1367,1102
20912,0,0,221,0,-221
20913,1,0,39,0,-39
20914,1,1,1206,1210,4
20915,1,0,157,0,-157
20916,1,1,640,1466,826
20917,0,0,60,0,-60
20918,1,0,108,0,-108
20919,1,0,40,0,-40
20920,1,0,35,0,-35
20921,0,0,3,0,-3
20922,0,0,23,0,-23
20923,1,1,166,1206,1040
20924,1,1,339,1288,949
20925,0,0,21,0,-21
20926,1,1,246,1298,1052
20927,0,0,22,0,-22
20928,1,0,9,0,-9
20929,0,0,13,0,-13
20930,1,0,0,0,0
20931,0,0,66,0,-66
20932,0,0,121,0,-121
20933,1,1,1304,1327,23
20934,1,1,243,2384,2141
20935,1,0,2,0,-2
20936,1,1,104,1386,1282
20937,0,0,33,0,-33
20938,1,0,22,0,-22
20939,1,0,8,0,-8
20940,1,0,113,0,-113
20941,1,0,29,0,-29
20942,0,0,1,0,-1
20943,1,0,2,0,-2
20944,0,0,87,0,-87
20945,0,0,58,0,-58
20946,0,0,46,0,-46
20947,1,0,66,0,-66
20948,0,0,8,0,-8
20949,1,1,1165,1231,66
20950,0,0,26,0,-26
20951,0,0,23,0,-23
20952,0,0,71,0,-71
20953,0,0,18,0,-18
20954,1,0,37,0,-37
20955,1,0,9,0,-9
20956,1,1,138,1239,1101
20957,0,0,71,0,-71
20958,1,0,51,0,-51
20959,1,1,2276,2193,-83
20960,1,1,810,1970,1160
20961,0,0,19,0,-19
20962,0,0,25,0,-25
20963,1,0,39,0,-39
20964,0,0,105,0,-105
20965,0,0,41,0,-41
20966,1,0,44,0,-44
20967,1,1,146,2920,2774
20968,0,0,30,0,-30
20969,1,1,1505,2636,1131
20970,1,1,40,1302,1262
20971,1,1,64,1630,1566
20972,0,0,81,0,-81
20973,0,0,49,0,-49
20974,1,1,47,1297,1250
20975,1,0,36,0,-36
20976,1,0,7,0,-7
20977,0,0,14,0,-14
20978,1,1,786,1370,584
20979,1,0,75,0,-75
20980,0,0,10,0,-10
20981,0,0,16,0,-16
20982,1,1,760,1492,732
20983,1,1,107,1302,1195
20984,0,0,8,0,-8
20985,1,0,17,0,-17
20986,1,0,15,0,-15
20987,1,0,59,0,-59
20988,1,0,35,0,-35
20989,1,0,81,0,-81
20990,1,0,44,0,-44
20991,0,0,176,0,-176
20992,0,0,12,0,-12
20993,0,0,26,0,-26
20994,0,0,18,0,-18
20995,1,1,2899,1256,-1643
20996,0,0,67,0,-67
20997,0,0,110,0,-110
20998,1,0,60,0,-60
20999,1,1,1548,1288,-260
21000,1,0,15,0,-15
21001,0,0,41,0,-41
21002,1,1,495,1437,942
21003,1,0,209,0,-209
21004,1,0,98,0,-98
21005,1,1,161,1643,1482
21006,1,0,49,0,-49
21007,0,0,9,0,-9
21008,1,0,31,0,-31
21009,0,0,8,0,-8
21010,0,0,24,0,-24
21011,1,0,0,0,0
21012,1,0,25,0,-25
21013,1,1,64,1819,1755
21014,0,0,74,0,-74
21015,0,0,133,0,-133
21016,1,1,1426,2165,739
21017,1,0,35,0,-35
21018,1,0,65,0,-65
21019,1,0,10,0,-10
21020,1,1,373,1368,995
21021,1,1,452,1244,792
21022,1,0,20,0,-20
21023,0,0,70,0,-70
21024,1,0,26,0,-26
21025,1,1,447,1282,835
21026,1,1,300,1337,1037
21027,0,0,43,0,-43
21028,1,0,18,0,-18
21029,1,0,9,0,-9
21030,1,1,88,1629,1541
21031,0,0,0,0,0
21032,0,0,32,0,-32
21033,1,1,810,1456,646
21034,1,1,197,1349,1152
21035,0,0,147,0,-147
21036,1,0,10,0,-10
21037,1,0,18,0,-18
21038,0,0,58,0,-58
21039,1,0,11,0,-11
21040,1,1,89,1520,1431
21041,1,0,99,0,-99
21042,1,0,0,0,0
21043,0,0,227,0,-227
21044,0,0,99,0,-99
21045,1,0,108,0,-108
21046,1,0,24,0,-24
21047,0,0,56,0,-56
21048,1,1,104,1209,1105
21049,1,0,151,0,-151
21050,0,0,140,0,-140
21051,0,0,21,0,-21
21052,1,1,772,1279,507
21053,1,0,15,0,-15
21054,1,1,293,1424,1131
21055,0,0,76,0,-76
21056,0,0,122,0,-122
21057,1,0,16,0,-16
21058,1,1,470,1841,1371
21059,0,0,13,0,-13
21060,0,0,42,0,-42
21061,1,0,27,0,-27
21062,1,1,1109,1208,99
21063,1,0,2,0,-2
21064,1,0,69,0,-69
21065,1,0,56,0,-56
21066,1,0,42,0,-42
21067,0,0,37,0,-37
21068,1,1,522,1828,1306
21069,1,0,54,0,-54
21070,1,1,1376,1766,390
21071,1,0,52,0,-52
21072,0,0,9,0,-9
21073,1,0,107,0,-107
21074,0,0,67,0,-67
21075,1,1,114,1426,1312
21076,1,1,148,1630,1482
21077,0,0,21,0,-21
21078,0,0,3,0,-3
21079,0,0,145,0,-145
21080,1,0,50,0,-50
21081,1,1,454,1325,871
21082,0,0,1,0,-1
21083,1,0,4,0,-4
21084,0,0,10,0,-10
21085,1,0,64,0,-64
21086,1,1,1826,3582,1756
21087,1,0,39,0,-39
21088,0,0,3,0,-3
21089,1,0,148,0,-148
21090,1,1,407,2683,2276
21091,0,0,7,0,-7
21092,0,0,4,0,-4
21093,0,0,0,0,0
21094,1,0,10,0,-10
21095,0,0,9,0,-9
21096,0,0,40,0,-40
21097,1,0,74,0,-74
21098,0,0,24,0,-24
21099,1,0,12,0,-12
21100,0,0,13,0,-13
21101,0,0,84,0,-84
21102,0,0,28,0,-28
21103,1,1,398,1328,930
21104,0,0,81,0,-81
21105,1,0,14,0,-14
21106,0,0,75,0,-75
21107,1,0,94,0,-94
21108,0,0,16,0,-16
21109,0,0,43,0,-43
21110,0,0,14,0,-14
21111,1,1,299,1223,924
21112,1,0,104,0,-104
21113,1,1,249,1380,1131
21114,1,0,24,0,-24
21115,1,0,60,0,-60
21116,0,0,97,0,-97
21117,0,0,54,0,-54
21118,1,1,945,1549,604
21119,1,1,299,1392,1093
21120,0,0,61,0,-61
21121,0,0,7,0,-7
21122,1,1,227,1317,1090
21123,0,0,99,0,-99
21124,0,0,57,0,-57
21125,0,0,45,0,-45
21126,1,0,6,0,-6
21127,1,1,545,1266,721
21128,0,0,39,0,-39
21129,1,1,586,1224,638
21130,1,0,12,0,-12
21131,1,0,89,0,-89
21132,0,0,23,0,-23
21133,0,0,246,0,-246
21134,0,0,4,0,-4
21135,1,1,1485,1328,-157
21136,0,0,85,0,-85
21137,0,0,16,0,-16
21138,1,0,202,0,-202
21139,1,0,112,0,-112
21140,0,0,27,0,-27
21141,0,0,0,0,0
21142,1,1,125,1507,1382
21143,1,0,31,0,-31
21144,1,1,196,1370,1174
21145,1,0,20,0,-20
21146,1,0,35,0,-35
21147,1,1,83,1430,1347
21148,1,0,0,0,0
21149,1,0,91,0,-91
21150,0,0,49,0,-49
21151,1,0,117,0,-117
21152,0,0,4,0,-4
21153,1,1,403,1782,1379
21154,0,0,1,0,-1
21155,1,1,648,2228,1580
21156,1,0,84,0,-84
21157,1,0,7,0,-7
21158,1,1,323,1271,948
21159,1,0,4,0,-4
21160,1,0,58,0,-58
21161,0,0,15,0,-15
21162,1,0,13,0,-13
21163,0,0,9,0,-9
21164,1,1,397,1327,930
21165,1,1,1639,1255,-384
21166,0,0,58,0,-58
21167,1,1,136,2134,1998
21168,0,0,14,0,-14
21169,0,0,51,0,-51
21170,1,0,48,0,-48
21171,1,1,1074,1226,152
21172,0,0,19,0,-19
21173,1,0,81,0,-81
21174,1,0,65,0,-65
21175,1,0,121,0,-121
21176,1,1,784,1420,636
21177,1,1,86,1486,1400
21178,1,1,618,1213,595
21179,0,0,37,0,-37
21180,1,0,46,0,-46
21181,1,0,69,0,-69
21182,1,0,129,0,-129
21183,0,0,21,0,-21
21184,0,0,49,0,-49
21185,0,0,47,0,-47
21186,1,1,92,2439,2347
21187,1,1,166,1268,1102
21188,1,1,1192,1294,102
21189,1,1,1388,1234,-154
21190,1,1,364,1935,1571
21191,1,1,264,1685,1421
21192,1,1,295,1370,1075
21193,0,0,6,0,-6
21194,0,0,34,0,-34
21195,1,1,658,1584,926
21196,1,0,125,0,-125
21197,0,0,33,0,-33
21198,0,0,30,0,-30
21199,0,0,1,0,-1
21200,1,0,64,0,-64
21201,1,1,155,1223,1068
21202,0,0,23,0,-23
21203,1,1,348,1202,854
21204,0,0,54,0,-54
21205,0,0,23,0,-23
21206,1,0,22,0,-22
21207,0,0,63,0,-63
21208,0,0,9,0,-9
21209,1,1,726,1841,1115
21210,1,1,426,1413,987
21211,1,0,35,0,-35
21212,1,0,43,0,-43
21213,1,1,107,2843,2736
21214,0,0,56,0,-56
21215,0,0,15,0,-15
21216,1,0,36,0,-36
21217,0,0,96,0,-96
21218,1,1,303,1273,970
21219,1,1,69,1440,1371
21220,1,0,117,0,-117
21221,0,0,37,0,-37
21222,1,0,15,0,-15
21223,1,1,662,1388,726
21224,1,1,711,1500,789
21225,1,0,75,0,-75
21226,0,0,28,0,-28
21227,1,1,683,1316,633
21228,0,0,9,0,-9
21229,0,0,26,0,-26
21230,1,1,56,2019,1963
21231,1,1,118,1655,1537
21232,1,1,789,1302,513
21233,1,1,1450,2607,1157
21234,1,0,48,0,-48
21235,1,0,67,0,-67
21236,0,0,3,0,-3
21237,1,0,50,0,-50
21238,1,1,1199,1265,66
21239,0,0,82,0,-82
21240,1,1,119,1341,1222
21241,0,0,23,0,-23
21242,1,0,72,0,-72
21243,1,0,27,0,-27
21244,1,1,315,2352,2037
21245,1,1,855,1726,871
21246,0,0,29,0,-29
21247,1,1,1169,2476,1307
21248,0,0,61,0,-61
21249,0,0,33,0,-33
21250,1,0,24,0,-24
21251,1,0,51,0,-51
21252,1,0,0,0,0
21253,1,1,1120,1251,131
21254,0,0,102,0,-102
21255,1,1,1107,1513,406
21256,0,0,45,0,-45
21257,1,1,678,1400,722
21258,0,0,53,0,-53
21259,0,0,105,0,-105
21260,0,0,0,0,0
21261,1,0,37,0,-37
21262,0,0,153,0,-153
21263,1,0,109,0,-109
21264,1,1,372,1279,907
21265,0,0,68,0,-68
21266,1,1,1132,1352,220
21267,0,0,18,0,-18
21268,0,0,28,0,-28
21269,0,0,86,0,-86
21270,1,1,163,1492,1329
21271,1,0,12,0,-12
21272,1,0,24,0,-24
21273,0,0,41,0,-41
21274,1,1,1421,1344,-77
21275,1,1,95,1504,1409
21276,1,0,208,0,-208
21277,1,0,26,0,-26
21278,0,0,5,0,-5
21279,0,0,24,0,-24
21280,1,0,9,0,-9
21281,1,1,105,1478,1373
21282,0,0,134,0,-134
21283,1,0,162,0,-162
21284,0,0,114,0,-114
21285,1,0,38,0,-38
21286,0,0,26,0,-26
21287,1,1,157,1264,1107
21288,1,0,12,0,-12
21289,1,0,4,0,-4
21290,1,0,22,0,-22
21291,0,0,3,0,-3
21292,1,1,704,1218,514
21293,0,0,13,0,-13
21294,1,0,1,0,-1
21295,1,0,85,0,-85
21296,1,1,18,1482,1464
21297,1,0,12,0,-12
21298,0,0,33,0,-33
21299,0,0,55,0,-55
21300,0,0,21,0,-21
21301,1,1,277,1216,939
21302,1,1,118,1333,1215
21303,0,0,171,0,-171
21304,0,0,13,0,-13
21305,1,1,212,1454,1242
21306,0,0,16,0,-16
21307,1,0,35,0,-35
21308,1,1,82,1237,1155
21309,1,0,21,0,-21
21310,1,1,655,3345,2690
21311,1,1,228,1201,973
21312,0,0,48,0,-48
21313,1,0,16,0,-16
21314,0,0,62,0,-62
21315,0,0,79,0,-79
21316,0,0,4,0,-4
21317,0,0,98,0,-98
21318,1,1,86,1342,1256
21319,0,0,5,0,-5
21320,1,1,1934,1224,-710
21321,1,0,7,0,-7
21322,1,0,98,0,-98
21323,1,1,53,2813,2760
21324,1,0,61,0,-61
21325,1,0,36,0,-36
21326,1,0,56,0,-56
21327,1,0,12,0,-12
21328,1,0,2,0,-2
21329,0,0,21,0,-21
21330,0,0,15,0,-15
21331,1,1,430,2078,1648
21332,0,0,12,0,-12
21333,0,0,35,0,-35
21334,1,0,12,0,-12
21335,1,1,1584,3833,2249
21336,0,0,36,0,-36
21337,0,0,6,0,-6
21338,0,0,17,0,-17
21339,0,0,6,0,-6
21340,1,1,782,1280,498
21341,1,0,13,0,-13
21342,1,0,53,0,-53
21343,1,0,96,0,-96
21344,1,1,327,1396,1069
21345,1,0,8,0,-8
21346,1,1,106,1221,1115
21347,1,1,212,1560,1348
21348,0,0,37,0,-37
21349,1,1,235,1606,1371
21350,0,0,105,0,-105
21351,0,0,2,0,-2
21352,0,0,29,0,-29
21353,1,0,4,0,-4
21354,1,1,1476,1337,-139
21355,1,0,7,0,-7
21356,1,1,248,1323,1075
21357,1,0,47,0,-47
21358,0,0,22,0,-22
21359,0,0,16,0,-16
21360,1,1,272,2247,1975
21361,0,0,73,0,-73
21362,0,0,8,0,-8
21363,0,0,79,0,-79
21364,1,1,505,1347,842
21365,0,0,18,0,-18
21366,0,0,57,0,-57
21367,1,1,966,1539,573
21368,1,1,465,1310,845
21369,1,1,466,1336,870
21370,1,1,25,1208,1183
21371,1,1,56,1712,1656
21372,1,0,87,0,-87
21373,1,1,220,2054,1834
21374,1,1,1636,1397,-239
21375,1,0,24,0,-24
21376,1,0,114,0,-114
21377,1,0,25,0,-25
21378,0,0,79,0,-79
21379,0,0,2,0,-2
21380,1,1,189,1456,1267
21381,0,0,5,0,-5
21382,1,1,442,1294,852
21383,1,0,27,0,-27
21384,1,0,6,0,-6
21385,0,0,20,0,-20
21386,0,0,2,0,-2
21387,1,0,42,0,-42
21388,1,1,401,1228,827
21389,1,0,28,0,-28
21390,1,1,762,1280,518
21391,1,0,79,0,-79
21392,1,0,13,0,-13
21393,1,1,715,1474,759
21394,1,0,35,0,-35
21395,1,1,172,3116,2944
21396,1,0,5,0,-5
21397,0,0,5,0,-5
21398,0,0,50,0,-50
21399,1,0,2,0,-2
21400,0,0,12,0,-12
